@relation i10
@attribute i1 real
@attribute i2 real
@attribute i3 real
@attribute i4 real
@attribute i5 real
@attribute i6 real
@attribute i7 real
@attribute i8 real
@attribute i9 real
@attribute i10 real
@attribute class {-1,100,101,200,201,300,301,302,401,501,601,701}
@data
118.768286,564.86464,763.366281,25.306788,456.967643,34.59048,14.566944,51.234087,64.964433,8.231315,302
310.000815,556.426187,765.35231,295.00469,462.156537,46.067177,48.330176,6.994591,15.631025,8.201682,302
498.438613,561.120667,760.103537,828.362081,465.949185,14.75219,12.649326,51.2275,27.964811,41.941419,302
261.619897,559.471375,761.947346,660.581102,470.199856,73.773863,95.739686,12.623068,27.037545,90.549229,302
691.187819,563.41927,755.096014,463.758476,469.084729,65.567677,81.409994,54.966329,8.101699,72.809778,302
867.234447,560.679299,757.702078,906.810611,461.697658,30.518692,76.488038,20.229608,18.58269,27.915149,302
8.172235,553.418085,763.478903,880.23166,467.119052,31.181809,48.733295,80.414372,77.264423,34.328042,302
755.838985,553.436675,755.207716,468.26421,469.311367,25.591253,5.051909,34.848904,60.578619,3.301502,302
385.450296,549.534924,766.180825,565.324802,465.115261,80.4786,63.300728,50.845797,0.450162,60.475942,302
585.89362,547.944377,761.8985,322.382132,464.898065,66.156476,41.810954,46.47516,6.769341,27.382442,302
497.303603,550.170369,771.150142,300.120549,471.016582,41.179425,12.82494,29.618346,20.541029,41.623696,302
264.313291,544.928343,764.960705,265.108209,470.195027,96.109125,46.811073,85.692736,87.7996,69.821037,302
403.514469,550.132078,765.593172,731.593186,471.483199,56.478848,10.738631,74.200674,81.952313,11.02628,302
81.678429,560.143002,759.998808,761.431034,475.218103,10.868387,7.291331,37.368325,95.550364,68.306701,302
997.126633,550.104175,766.368605,603.464993,476.035381,60.105761,62.169131,28.763248,94.311009,73.56765,302
592.697197,555.084743,764.09419,510.761278,476.176891,89.890284,22.335201,80.972314,58.429589,87.948961,302
951.804915,554.103033,764.753163,899.058109,474.848664,67.59209,68.121333,79.245038,38.31807,68.446269,302
855.100101,554.972653,756.440392,571.00078,474.714091,34.238165,39.154369,92.551798,75.770888,82.374395,302
654.293622,553.533977,762.427272,939.608039,471.881594,77.199802,63.396488,72.939945,82.051467,9.717828,302
430.981067,563.471991,756.058597,861.674029,461.988567,63.392889,55.057447,68.199322,41.969186,24.462159,302
727.7287,558.654771,746.3426,616.380677,469.338971,30.549808,23.930444,79.342496,15.50842,92.743611,302
73.651611,563.04881,745.659691,97.935966,473.890035,71.992027,86.641172,78.485349,56.49645,23.596339,302
933.114091,565.404525,746.774154,283.911901,476.175631,43.096192,46.674318,52.55742,0.100943,63.874748,302
487.761891,564.501068,753.429293,836.114574,477.401474,34.627454,90.249982,85.243043,79.454794,52.299011,302
359.535212,563.435124,752.810136,658.653683,470.726872,27.034155,40.328963,55.045408,23.71792,79.052675,302
32.555138,566.615417,746.16838,282.492444,467.848332,22.024151,58.460723,71.029987,76.031652,89.541657,302
319.043882,567.419972,751.546117,221.640213,477.108229,69.688169,86.142918,1.375782,0.449124,47.421678,302
161.292515,568.256055,749.5994,256.445048,466.721156,36.101754,79.854296,76.576984,50.430106,39.547891,302
375.742254,568.74657,755.91115,689.307895,473.274448,22.710624,74.091988,99.303823,94.608217,93.880684,302
360.716471,555.180776,740.010887,397.492841,473.748559,16.618247,35.441035,11.39097,50.149867,83.152499,302
17.131775,546.866773,735.058553,563.859296,457.026929,20.950439,59.955262,55.377799,76.742497,59.648724,302
677.244346,551.346306,740.766657,368.390416,467.588329,57.301105,88.658933,50.53791,59.57265,2.111999,302
58.288007,549.297857,737.065805,977.425964,466.61438,62.685424,83.771212,18.385561,65.780892,91.354181,302
335.669433,555.899953,730.915457,720.766449,451.111358,35.702629,72.604589,6.6053,4.707308,1.590144,302
226.385058,559.973512,736.247999,647.2422,449.291164,31.074968,84.398619,63.160978,86.610195,92.661227,302
835.387719,555.151056,738.770664,638.254889,442.496605,28.253101,65.181205,73.35189,73.88259,64.163959,302
2.444371,554.367242,734.478229,527.290011,445.339033,66.221321,49.092627,26.834908,23.289999,29.505293,302
189.97994,554.823977,734.866478,955.942373,442.452407,62.256777,33.131913,43.57535,63.874618,26.98927,302
611.639672,553.238119,735.702971,858.511545,450.547477,53.844353,70.233115,8.200794,34.461209,67.465461,302
25.079089,557.004212,735.73894,298.578967,455.025236,46.699922,12.393355,77.680705,23.74016,89.981235,302
552.4207,548.854358,734.559346,584.759299,457.018911,28.413253,74.942867,90.050509,70.643959,54.371712,302
456.874658,551.367599,735.037844,989.20391,445.518572,95.023778,83.058054,37.81914,55.002238,9.089157,302
686.933593,559.38638,733.552009,646.787851,446.603318,42.809047,59.204428,63.373441,11.53976,59.802272,302
31.239537,564.247144,738.848198,858.558902,448.612773,84.8921,85.681498,64.251184,52.596273,65.397992,302
486.544325,539.572488,736.196374,678.270426,446.939329,5.892166,90.349385,75.187465,50.552602,77.395859,302
26.76358,533.267683,744.821193,596.399204,457.786382,2.914807,21.373559,92.136689,5.850769,33.369921,302
123.0446,541.915454,749.818866,452.701745,448.675929,74.782384,8.016699,45.223498,11.025862,53.346953,302
625.859725,571.696258,778.301638,176.653577,449.655911,73.484256,58.470718,54.432503,88.870673,45.842128,302
8.848946,558.838674,772.236161,293.555987,451.427563,37.152972,60.527928,84.688486,81.621657,15.744316,302
95.849006,575.221511,750.094117,769.926033,481.526356,51.982186,71.413187,18.163443,93.077329,63.064781,302
823.101281,571.619283,762.116222,666.407995,471.970905,36.877145,13.528165,22.631825,30.839858,70.304287,302
316.231898,551.51814,738.614228,486.649396,480.425209,67.702781,84.458372,64.030982,97.130076,8.487927,302
745.982764,561.637616,744.686801,982.061254,468.447035,23.974214,58.054359,96.648792,49.573779,86.66112,302
638.657005,547.624107,741.025979,155.791169,479.233064,79.973337,60.202483,75.189245,30.940801,34.179035,302
547.17083,565.606431,745.483828,803.675414,453.086981,2.330235,74.708354,49.274025,76.584871,60.786938,302
298.933675,566.285546,732.904762,986.168973,453.118077,51.008369,98.383322,51.6942,73.291699,65.713795,302
131.125717,559.255642,739.957149,362.298293,453.547565,1.997489,18.663206,46.219233,6.972453,23.720692,302
144.732301,391.573803,345.179469,950.981023,747.160907,72.018404,60.851272,50.649807,77.033994,8.208615,401
147.030222,594.184688,347.415009,950.757322,754.091414,87.110123,78.237618,28.271184,23.721805,5.261686,401
136.926968,785.764479,349.325655,956.944535,752.151197,24.708113,92.755195,45.523056,1.58067,17.601376,401
138.794628,262.637624,352.307856,952.828824,751.127654,88.636651,96.292308,62.040777,27.183861,91.361114,401
150.475986,127.931008,341.601324,945.207297,741.246334,8.060562,38.19288,83.648983,0.464303,64.91041,401
151.179318,324.030814,339.021364,944.694681,745.941215,82.009218,81.414127,96.060965,61.15332,19.713375,401
153.457381,37.747571,348.246096,949.632309,749.030306,51.322075,80.063519,80.426338,92.964753,82.715296,401
147.164078,375.739221,338.845686,939.080095,743.866657,43.763191,10.797469,90.254283,5.171611,66.500554,401
143.654415,725.80576,341.578002,942.749039,748.041809,13.084186,65.812746,59.221943,47.763515,12.374602,401
148.330197,10.730243,337.25254,943.317912,750.085864,79.575175,45.244725,53.778228,66.847343,46.879254,401
139.126899,937.774671,337.843987,946.803769,744.943433,9.984512,59.890096,17.089191,28.46161,96.005847,401
144.188163,321.079195,337.222153,945.062176,752.391613,75.340962,98.944659,2.797293,11.638133,39.363872,401
138.666201,922.789115,351.387856,946.446265,754.19794,33.419529,15.47784,61.979022,1.308552,14.344716,401
134.42736,385.876119,342.844873,943.121703,750.269725,56.684434,72.28345,94.769896,52.20177,85.987083,401
154.150799,606.376313,346.500984,950.295132,748.378972,3.754215,73.887527,92.847802,82.282093,93.735583,401
154.427631,881.859256,342.626002,946.064225,744.898117,28.443307,98.535894,99.798161,56.31079,23.433873,401
149.773788,695.768767,350.066911,952.626834,738.659082,99.49348,31.487878,58.143337,63.741531,45.789354,401
141.194979,630.398644,350.321731,950.680463,757.670528,88.646316,59.569025,57.098986,34.878366,59.133575,401
131.697617,736.215352,348.983391,952.275302,746.186131,34.335473,88.88528,74.985627,6.863392,0.829731,401
136.338861,558.424315,358.086696,958.654125,752.083502,2.408288,52.861437,50.280025,69.592299,79.159276,401
135.771562,165.285342,355.254532,954.712173,757.078976,63.4287,67.585724,2.322483,45.904228,12.480528,401
136.144114,912.683955,353.668901,947.261727,747.465527,7.819729,47.355998,29.41813,95.734065,46.671859,401
133.119963,364.900346,352.82615,957.033675,746.116698,39.56126,13.389365,34.968511,51.213956,94.903592,401
135.461472,764.500735,350.32933,943.386135,745.290386,15.410887,38.998911,20.485926,38.981557,75.545309,401
134.943302,277.47622,355.775403,954.701209,742.159904,44.696874,60.884163,52.049955,26.573923,16.976146,401
152.023904,221.652997,341.620595,955.087511,757.955151,7.26404,97.847738,98.999493,48.344033,3.391519,401
139.032042,550.74987,336.884496,946.353578,756.700574,39.3851,97.05327,17.134719,88.555336,62.20643,401
147.208855,427.382745,347.150817,955.98228,765.869275,24.670212,21.086646,27.2392,57.514724,51.155182,401
150.19007,306.252358,344.063221,962.122164,764.701084,9.594275,72.556092,48.273518,24.928903,64.178456,401
148.599318,429.767297,352.326822,960.706598,755.969379,90.393469,95.436592,68.828919,61.847035,27.920225,401
156.584135,956.696751,345.130228,951.992568,762.043202,26.6677,39.749852,73.458433,64.487177,74.875874,401
154.375341,339.142068,349.85801,952.122508,752.604864,81.61268,33.407364,98.923325,1.962897,72.387071,401
157.138667,458.013028,348.854446,948.615679,762.861116,77.503592,73.67421,97.100103,85.568841,33.181911,401
162.216061,246.11043,343.309716,956.868999,760.485428,51.375813,32.505047,18.981488,66.067847,92.47725,401
156.7891,523.064569,339.687237,954.117977,757.264828,70.24933,29.699672,60.964102,29.146759,63.748186,401
148.044449,579.456145,352.337761,961.030106,762.427076,85.564154,11.86709,80.749087,86.033144,98.092321,401
147.211736,700.284646,353.609321,959.523828,762.890793,33.385031,13.919174,15.042454,27.221167,12.190624,401
138.950702,87.822913,356.360737,965.490131,755.805181,21.571405,9.763191,41.39044,22.111511,46.463481,401
142.584564,644.552281,353.063284,968.897528,758.65681,29.327345,22.664559,71.00337,91.204755,64.592875,401
161.642151,402.369078,344.192475,953.744188,767.338059,46.469217,79.73192,74.264397,74.984682,24.565226,401
158.645392,889.848129,347.615011,950.395942,757.843161,1.146581,55.007916,95.168668,88.958854,93.342736,401
141.178145,883.108056,347.572455,966.547371,764.315691,39.311857,82.554654,88.092561,19.666365,60.598723,401
145.945602,49.759952,338.775313,961.119085,760.026248,21.810179,78.676579,77.061689,86.622815,63.929098,401
155.971357,536.418901,350.106654,962.350433,754.621157,34.566109,70.485756,57.147689,90.267406,7.687452,401
154.775239,360.741238,354.694825,958.224177,767.517712,95.996291,54.838104,82.862457,71.868136,46.585805,401
151.515837,136.067135,354.885247,962.64962,760.294163,25.564394,52.564105,69.909491,68.904908,57.664681,401
168.533367,769.688831,346.298789,948.592413,761.560217,63.009417,69.02165,56.945851,46.578197,31.121324,401
160.53664,568.704021,348.61638,948.520235,761.807416,95.489772,86.325983,41.005793,35.609666,92.37516,401
164.380736,68.77589,349.653363,953.457464,763.174108,14.21071,12.13313,27.008477,3.783274,16.798257,401
151.30948,894.720804,354.658251,964.874643,766.733517,97.344889,57.90693,31.931477,53.441589,31.951056,401
162.172705,295.935056,349.812491,962.411895,765.555698,97.89806,39.18742,91.285818,5.201966,71.534436,401
151.675566,906.301895,359.64313,946.843347,738.711751,77.63941,79.718854,29.33096,49.687501,29.278785,401
156.117163,907.773667,353.997017,948.895949,743.290132,5.164618,5.262927,61.349607,49.175654,78.622915,401
146.267149,137.960343,355.596635,942.186769,745.413701,37.459319,52.576785,26.25433,56.415922,66.438028,401
148.924251,628.673324,353.723008,948.910429,743.067946,93.050296,18.717765,49.816887,88.669058,4.824094,401
145.024687,235.608688,354.730401,952.720729,731.859082,49.861493,66.14709,13.399562,75.749578,95.599062,401
153.96019,136.665037,351.29457,947.665265,727.336624,44.72336,50.424523,25.253823,4.759954,69.829546,401
155.313153,177.293452,347.939621,945.591083,732.36178,32.435397,15.771035,66.951605,77.224394,67.030524,401
156.08831,630.380894,360.42943,944.952693,730.180521,74.531705,87.233736,40.638762,33.264302,46.754244,401
159.287989,214.848358,355.077288,951.303016,725.800952,54.317635,22.980615,73.527341,29.688857,34.008003,401
155.487774,558.169843,354.567334,949.528758,731.545059,22.828866,11.207627,35.780524,39.071429,94.950749,401
161.461433,260.944189,362.189295,949.605507,733.954544,1.199405,26.983588,14.097195,97.75148,21.630117,401
152.77386,609.001916,352.5172,952.866155,737.835191,35.930315,56.387979,72.450666,31.651755,6.395074,401
161.309505,218.540712,356.149147,940.549599,731.880228,0.332458,84.881837,32.880627,24.64027,28.13266,401
166.843056,607.43296,358.169839,946.298966,732.631566,52.575218,59.488635,33.078684,63.819327,14.107367,401
155.982073,740.507576,352.488722,956.373706,729.929575,6.179645,86.087651,33.414768,60.798513,70.14326,401
154.450793,28.227436,365.869501,950.568843,742.334882,85.896612,96.748926,13.629714,10.673414,26.224981,401
144.879314,996.192608,346.728055,948.474938,725.513123,85.960249,73.407809,48.121137,91.040494,26.297991,401
144.919533,449.810793,347.687946,942.994086,723.7318,27.751051,95.850843,74.805208,82.910024,16.606742,401
146.498227,557.855881,344.412524,940.211331,725.709768,15.223957,19.413485,84.633084,1.878169,90.817857,401
145.364838,909.424101,347.68588,950.669905,726.411899,32.429466,53.139728,22.385534,66.025176,50.863218,401
148.746467,814.365648,345.608071,944.108386,717.712958,28.897631,50.858759,69.973876,71.868879,9.949478,401
148.714474,313.792202,347.883426,941.489683,730.916584,54.535814,1.968139,72.725645,21.544534,51.416579,401
145.254052,610.270965,343.362622,941.451619,717.316735,54.239645,31.816307,99.447223,52.647991,14.792316,401
151.93694,367.44153,353.535106,936.026384,733.801359,63.463741,21.344515,27.121565,62.136285,17.636929,401
149.949064,688.267877,350.026602,935.617415,739.870229,50.532106,56.806243,55.588101,93.412669,98.002385,401
147.540253,748.289156,345.289684,950.34214,728.129456,79.804039,84.380413,69.356715,21.552899,72.456997,401
148.933368,108.927113,347.730073,940.162266,735.484178,26.473158,90.366165,84.067416,8.714482,48.758254,401
150.835136,376.788672,346.0079,934.83822,731.353879,46.021878,43.132226,96.593895,29.022335,90.377544,401
150.377723,864.263306,345.61266,940.153709,732.347892,94.014748,96.513543,96.365192,25.336173,89.255254,401
142.684613,18.674507,340.24466,951.2716,734.128149,23.818047,48.273095,15.998893,62.156071,80.70931,401
136.455046,329.204775,348.721532,950.10907,740.021923,43.919937,82.319646,87.879713,34.224301,61.91198,401
138.280628,547.368114,345.963311,947.412961,723.491113,71.654158,76.232397,25.696152,75.023675,18.534039,401
164.333715,761.698784,352.449241,950.951087,726.687085,28.982665,53.536022,77.3485,11.331725,59.332225,401
155.967493,261.703339,353.135044,932.602589,737.728734,81.379257,34.896432,14.134043,90.640223,28.350008,401
128.39311,379.391164,343.373688,958.73419,751.411175,64.704454,94.950162,75.513039,63.692733,23.358133,401
138.149144,881.339692,346.934147,952.630328,738.800554,78.844158,19.683112,90.748063,87.081303,54.931287,401
133.865772,806.792072,342.186106,955.749253,740.865697,26.102616,85.320955,39.387866,95.400177,98.179554,401
136.860073,812.609215,347.957988,951.93039,750.565899,97.139851,10.721197,42.464644,40.917127,90.388657,401
137.59706,808.727703,342.956226,952.507229,749.545319,53.375863,6.916848,31.386825,20.345605,1.68553,401
143.268067,74.29417,354.977844,956.847501,752.505994,80.420252,8.30157,12.915207,25.089035,32.187557,401
137.45467,516.513659,331.807944,942.495508,761.648504,19.968717,21.928824,78.245168,79.988556,85.339407,401
133.555665,350.671044,332.159038,940.205598,755.409022,54.575268,33.900436,45.48402,18.097085,23.315648,401
138.254286,494.203637,331.580808,936.135661,756.095125,16.350567,64.68955,85.365873,56.740789,38.582631,401
128.720651,215.566455,332.003877,942.212388,753.495204,20.301175,6.810661,11.125796,4.628826,13.472067,401
134.435247,96.331217,322.857026,943.244032,756.620004,7.150486,93.38907,78.562704,81.916412,37.423014,401
131.696977,219.3771,327.12449,941.280645,767.070463,22.530212,50.777201,18.780642,17.539303,8.725891,401
127.103996,911.285926,325.75854,946.33849,761.172418,6.197787,3.559587,24.755509,15.302239,39.697048,401
129.787872,793.328872,323.490018,947.199584,760.061417,93.110735,66.796879,26.683841,72.956905,63.721006,401
140.813453,677.962764,329.404955,940.982494,761.416392,50.281263,46.628043,93.58585,0.449327,25.332633,401
138.893284,401.932472,326.377638,952.806848,759.757753,21.421744,22.973072,9.388593,17.180408,30.514905,401
135.054422,830.991616,327.684798,951.33113,760.735565,25.540201,19.936608,49.069375,38.982081,14.584223,401
125.194526,526.594085,321.887877,942.845405,770.606921,79.178894,97.486802,63.559726,72.318206,35.282111,401
123.278316,360.33154,329.690918,948.569409,770.617002,75.957558,24.941211,82.114238,38.724942,81.931484,401
122.734722,283.980851,322.902507,952.839986,767.732066,79.779845,51.752915,48.516598,91.630073,29.376539,401
122.809016,200.512607,327.542923,947.29305,777.347095,42.642635,18.831317,90.681291,34.454491,52.91904,401
118.811736,968.455719,326.954294,949.116535,776.571486,26.489664,81.747454,37.70234,32.137611,79.933869,401
116.736367,907.500589,325.483331,949.062105,768.754739,59.583884,36.133328,17.873313,13.182972,1.833537,401
139.162608,844.562492,332.33934,948.353759,758.658453,69.115793,9.197483,74.748707,43.168973,1.677294,401
137.069189,163.922109,322.74283,946.125068,764.176562,72.511542,24.879681,34.296234,61.159947,70.311413,401
124.079521,505.37036,322.385865,949.018614,769.301782,53.598633,32.646871,14.238505,38.519145,91.088791,401
141.535043,891.026615,336.353329,947.219641,765.862448,92.93384,57.470577,90.7476,5.325044,82.386603,401
142.087734,3.131451,332.738087,963.362555,758.33737,16.431479,7.199327,22.175948,95.384248,32.223393,401
138.85181,228.250036,337.764417,956.473037,765.934107,25.252791,8.879269,39.934657,13.54282,9.62283,401
138.636619,819.535354,336.234472,966.442059,765.395592,21.916505,11.0066,68.0961,16.656769,41.718828,401
141.393708,911.962632,343.174843,967.024411,762.873269,97.810735,42.095758,36.309991,86.024471,60.573401,401
133.266273,810.084206,336.775145,941.203991,748.160036,89.957245,3.829431,15.447696,77.235552,32.980963,401
116.458962,566.208885,328.828501,955.232414,778.196061,0.760663,30.689712,58.844163,3.738072,96.650115,401
134.124317,482.358131,336.981069,939.718972,770.738031,23.913352,27.416713,75.697857,81.424648,58.752955,401
129.481441,358.581062,333.958802,940.97895,769.719503,87.097096,14.550628,57.91234,18.152679,23.36962,401
141.002064,82.458643,344.771717,945.045673,773.226818,54.136526,37.60656,90.230988,24.083677,98.335645,401
134.353267,887.809253,352.975192,971.57722,755.618158,4.333604,35.718283,88.613064,6.513682,90.940512,401
173.04114,881.895376,342.235187,956.472522,762.747235,7.065813,36.479452,36.157508,98.141235,8.709027,401
161.275685,201.154789,344.455938,963.483551,757.451972,8.711793,71.506996,35.715008,42.180762,21.651293,401
159.31295,273.317873,344.249729,957.783015,764.647356,20.684171,0.407833,73.978937,63.254472,29.523144,401
169.623964,396.881171,358.992747,955.706714,739.317993,27.366987,43.290113,47.283303,2.770061,22.181093,401
165.49401,247.002495,360.949111,953.419651,726.09984,15.862279,64.896066,14.277711,24.097174,59.074307,401
148.922144,153.340921,358.998677,952.445703,743.658957,43.214383,51.185034,92.759579,80.793774,38.249035,401
148.463893,526.566786,371.477382,956.912578,741.417689,33.564774,46.8497,72.038813,18.0723,61.878141,401
159.174128,923.013365,370.398171,947.848769,738.000953,8.973014,31.692945,40.961552,97.054079,22.795313,401
150.485547,615.691405,371.478335,944.760953,746.961642,93.495645,97.813077,86.345429,81.243102,63.581668,401
148.247312,356.426344,354.42411,943.860927,721.95483,54.986518,69.822772,81.427406,35.252708,92.393046,401
140.81088,823.816326,335.817256,944.678829,715.50574,34.513215,51.629553,90.030927,36.03616,37.379536,401
145.849161,469.641679,336.69158,935.286825,721.580379,72.67454,95.29988,49.905154,53.561307,98.863779,401
135.010393,470.634513,343.284544,957.575513,718.249353,30.944076,94.763983,63.541644,73.97765,74.32453,401
160.484771,33.021691,347.75009,946.438979,725.288366,14.29306,3.382468,38.547525,27.666233,66.756076,401
159.054956,436.402952,342.864883,927.523108,735.032288,15.317175,14.131197,40.586445,88.015799,51.782819,401
157.703521,409.179395,358.389767,925.195706,743.404381,57.43374,76.511437,1.243984,6.115261,54.258399,401
123.770433,177.51439,347.116436,956.253925,745.163636,73.876945,39.515796,56.420838,40.849205,68.589612,401
135.146163,344.121274,328.553708,957.649295,757.81781,84.432968,23.32868,15.335152,31.184772,53.460112,401
130.539454,444.390429,333.745467,965.525053,759.71034,29.945281,1.391118,35.540218,67.275208,24.569812,401
142.278662,644.447403,333.032182,955.710563,759.576863,27.475577,72.162667,70.659343,79.36835,59.678403,401
129.600616,599.137256,325.52059,942.587817,773.34477,77.366808,80.799257,6.082752,36.509816,35.846715,401
139.389536,910.525983,343.317375,975.972962,763.957821,46.37676,8.590445,57.716166,62.659456,56.793205,401
118.706093,636.86518,323.056738,958.491956,785.209555,52.728368,81.041936,10.593999,92.91117,69.301232,401
119.29724,912.47683,332.175344,962.41586,771.28939,99.283313,91.805857,74.178852,53.166585,77.565543,401
108.934535,714.302734,336.014383,949.710955,777.611276,44.187496,50.686203,94.026157,48.683926,17.366606,401
137.861882,375.041914,339.248163,945.664925,773.59765,42.685613,84.871367,26.041695,70.146723,2.282195,401
139.779483,2.651547,345.638152,940.387738,769.711364,0.043976,22.495569,33.023015,56.904657,74.215658,401
122.352806,478.318529,331.697003,933.035723,770.973848,68.100847,78.102916,69.724014,30.108574,76.119562,401
138.777505,690.894593,352.322441,943.746564,765.534922,29.782709,99.421995,83.954035,88.299402,25.651815,401
143.844053,87.268587,347.939647,951.60137,779.053663,54.180502,60.102129,23.254003,80.988334,72.551304,401
143.562126,732.041495,340.384909,948.155302,767.293164,72.434451,13.8212,58.337077,36.622257,67.060074,401
451.263196,847.286492,61.040862,341.840344,851.010796,36.848521,35.901448,20.111543,86.440637,34.360842,501
455.725058,848.631775,484.296921,342.292645,857.84555,62.892295,31.609125,58.969011,23.169097,94.202597,501
454.672805,851.878498,862.545386,340.647172,856.217046,93.118622,14.229032,32.316014,99.876728,96.583218,501
456.877173,852.423642,475.64805,338.053208,848.368958,64.215509,79.191561,67.394846,89.210697,56.541935,501
446.542185,843.628062,907.762018,337.465895,857.923685,78.754574,96.505191,73.246722,47.26627,53.276904,501
446.485082,840.834884,397.429488,337.631885,853.323746,36.333004,65.414066,25.075593,80.670503,34.832253,501
450.287066,836.506809,672.390116,340.7569,854.096045,97.780283,26.041261,39.433659,7.282998,18.420076,501
442.595459,838.317812,532.568837,333.398068,856.819865,87.727588,28.198137,14.208274,44.320349,76.072217,501
447.236759,832.230852,255.00878,342.268154,855.07158,29.82865,63.227143,11.421022,61.913604,98.413921,501
442.484354,834.703285,408.788359,343.28398,861.208607,52.7668,95.864032,20.861065,42.535706,10.813122,501
443.403166,832.410666,559.659737,346.01425,850.745039,22.240803,79.82769,4.239201,80.356509,13.451753,501
444.829299,835.686874,756.266289,348.012361,852.420479,2.50319,58.527023,61.326176,15.474912,97.2777,501
437.335191,831.513986,452.977949,339.889008,858.632406,83.710876,90.628015,84.40271,16.513356,85.137652,501
434.105734,838.442108,778.326122,331.028427,859.327567,36.533864,83.210158,42.786727,8.022742,80.207828,501
442.068292,833.512698,60.810245,329.054915,858.299069,17.820365,72.65822,1.912621,3.49071,49.060519,501
442.766335,831.732128,788.046583,333.140313,863.983652,41.144615,67.139452,85.646694,22.628617,39.396051,501
441.635578,843.027603,564.064114,334.221266,862.024371,10.410808,22.725954,99.207565,48.871947,48.797441,501
458.070123,845.480611,454.281459,347.910645,847.841698,2.253333,95.9869,17.247774,34.675482,2.520631,501
450.128654,852.920245,418.041197,346.513766,857.196468,71.089897,68.53057,21.186912,89.903825,63.965863,501
452.065942,852.592736,995.463195,346.394102,851.324923,37.886385,94.888621,69.866908,28.240298,8.475843,501
457.275041,852.568272,709.751818,341.034438,857.00609,79.62014,76.786157,23.330526,71.185298,38.367346,501
464.941762,852.170529,624.540544,339.388647,860.498581,17.466657,77.121014,78.903078,52.56328,20.759068,501
466.191507,854.699309,853.370036,336.480794,854.143932,90.614753,75.930558,80.460907,21.151468,77.777076,501
462.188258,855.897434,170.349214,341.904217,846.192046,78.903453,68.592014,97.509378,24.351882,15.93289,501
450.468905,855.832267,650.695508,335.635303,847.718996,61.654152,27.807217,72.929235,1.247207,38.125674,501
454.15107,851.977805,99.732432,348.791916,844.602202,33.300366,60.801925,6.502602,91.298191,80.059271,501
462.590107,853.118914,235.648718,341.149031,848.951653,78.947429,91.087583,30.532393,81.25654,90.148548,501
456.317469,854.105641,416.105767,336.327483,848.151823,29.755,5.910134,42.653249,31.355781,14.245236,501
453.479807,853.434146,172.486297,337.266536,847.894702,63.083075,60.22392,90.456637,79.597592,5.711086,501
461.365824,854.219403,723.628567,338.615056,870.600264,33.127931,51.189712,53.786396,62.244874,62.699852,501
460.184278,858.203896,48.774382,340.026106,863.731759,2.189451,19.731333,0.990326,67.978037,81.30531,501
463.72409,851.89805,960.455559,334.140121,861.812908,99.931597,96.125368,10.56818,66.038229,40.071928,501
467.678292,848.248875,176.657749,336.012202,866.281964,96.020226,82.798837,12.755407,85.413971,56.902448,501
449.664831,848.173307,346.369177,343.61457,863.683653,95.308073,33.960366,33.306341,67.854766,77.888528,501
456.822079,848.515191,614.262864,341.026341,868.052914,64.147105,75.316928,77.963026,55.248926,96.613863,501
457.687548,858.813704,125.668663,335.871742,864.980269,74.7748,79.304028,86.002129,32.680241,10.179352,501
437.150831,846.404195,829.997239,331.199418,860.693103,31.641078,99.374432,58.381934,48.525268,12.720781,501
468.288183,853.393698,713.653768,345.645864,866.807104,61.927388,1.358189,17.396685,62.531924,15.033939,501
467.050507,847.89179,740.832552,332.624754,873.7617,62.502388,7.502165,0.210403,77.00059,86.251569,501
462.448595,842.514674,914.351843,337.208378,868.320866,61.469727,62.601575,69.802955,10.438873,11.134702,501
462.183986,849.894721,85.447059,339.250607,880.444431,14.694188,97.222221,38.25775,5.06763,25.847061,501
469.470314,853.406167,558.897931,337.925471,875.906836,84.743191,87.329854,4.449604,57.357099,99.703322,501
468.69289,851.919151,788.292467,335.168191,878.326377,63.972917,21.128598,31.129131,25.913785,8.412402,501
468.256348,848.413133,824.465092,332.706999,877.948664,98.405064,87.850237,22.66046,21.580985,10.984714,501
472.69162,857.73045,947.637432,335.838909,868.8081,21.277055,70.540012,47.236331,65.379842,79.91115,501
464.42956,843.492431,597.641191,326.829402,868.131028,81.793282,93.786818,33.041753,29.404495,57.472921,501
470.159537,852.0003,298.584763,328.148844,872.600304,39.549679,54.989689,8.307154,44.209602,50.380765,501
443.130374,850.636463,962.319007,329.529466,859.980493,31.687863,93.265966,46.443896,14.251789,28.708591,501
441.695711,844.475581,710.675701,324.840676,857.127556,84.046614,89.773718,50.289527,64.079977,59.993552,501
448.034448,846.283698,830.901583,336.693688,873.49888,10.639576,23.520259,29.494066,34.113427,14.346627,501
443.031519,849.263806,10.951578,334.864693,870.417514,69.574248,88.154587,16.310804,42.492087,37.184434,501
447.618305,855.514062,989.752755,342.218664,876.488319,63.666755,66.559875,73.620052,35.265275,98.360899,501
452.175492,860.741315,525.277275,339.394326,872.397877,28.106233,0.641273,8.397145,86.676707,35.105695,501
443.721558,846.891126,682.13438,333.420935,878.875706,60.189002,64.085145,96.771711,63.643555,14.96151,501
447.117522,844.158945,816.112643,340.491348,877.656424,42.570208,35.151889,71.129431,59.617158,14.293789,501
453.862075,850.834386,582.3213,340.594554,871.308005,89.760385,28.44849,81.32638,87.923914,73.23137,501
