@relation i05
@attribute i1 real
@attribute i2 real
@attribute i3 real
@attribute i4 real
@attribute i5 real
@attribute class {999}
@data
546.203052663,732.01919789,961.060159313,742.160821798,944.91081548,999
573.081927215,732.149626021,50.9564747907,733.324822028,951.490212992,999
572.816270195,750.146926508,472.316984047,736.188440769,945.075889408,999
584.449844331,743.415493095,788.483935218,737.761282654,936.889628758,999
574.316395411,733.353798086,279.184328888,745.825698423,951.565786425,999
573.352120485,738.858787124,689.330384602,720.677144702,922.057106814,999
573.733115478,735.277455805,4.87411899993,724.671225121,915.821923258,999
578.4958043,731.23545948,749.09942134,729.694048249,937.616721395,999
556.835038705,742.323852219,373.336685738,754.316169135,924.250370148,999
552.034939856,768.010623294,343.131140506,750.985602685,908.657333223,999
559.386954379,762.469027044,595.72401684,760.030809277,908.428726432,999
563.87171541,766.530756034,291.529109629,734.790446685,926.635811094,999
554.038331119,762.525735479,308.973109,740.155963246,926.927306597,999
553.311552261,764.426848849,127.464719276,727.913958314,914.318013522,999
553.17250617,748.477990384,339.155626914,757.055663337,908.046072665,999
568.082052776,767.952316143,165.390375678,739.914014877,938.941173764,999
563.666029068,782.284787751,61.9445366984,758.089894304,946.346934195,999
574.033766963,772.556182631,412.729372381,763.898258913,936.315165782,999
577.217500802,769.912784981,349.306781859,754.901931663,930.420610701,999
572.471635884,777.682401717,694.758490522,746.81140555,936.283227062,999
582.456493184,762.787967411,457.785561231,755.853728519,948.826175217,999
575.107216252,780.588412765,267.241485565,756.7736623,945.358383635,999
560.613821293,777.557639648,363.842767825,756.947846098,946.421060772,999
565.235908806,780.584359857,626.327337215,751.999332116,947.076139568,999
544.87324675,764.505511761,470.404804753,734.647323067,934.578557095,999
574.065424635,762.451178442,871.825560723,748.847897802,911.940341495,999
570.348509722,768.077525169,504.786623821,761.16773795,947.215904584,999
249.930956992,725.478844038,954.730188721,143.796560652,37.7102229841,999
245.989076626,817.162422985,948.9783249,139.961388232,710.997843194,999
252.797651831,725.342358423,949.877378929,144.439808908,113.039647476,999
250.743368586,216.943042838,947.689187162,145.815282032,776.411627025,999
253.13367737,109.204322698,945.395392485,141.944496992,906.360940747,999
255.027594517,284.161731097,947.896401417,141.253981823,648.537389347,999
249.293729376,221.806996768,950.26044913,151.68988858,793.120817337,999
244.849147796,701.862843238,950.31376191,146.89060573,767.54931044,999
254.696752325,175.913623879,953.374417153,149.525856908,780.544408884,999
247.614113428,758.898921082,955.686239965,146.971368673,860.974075593,999
247.39441215,897.931723219,940.864027832,135.275938177,713.178207844,999
255.468345365,163.583275972,941.839007014,135.469643739,951.623517948,999
254.440539679,256.751014999,937.709623955,142.984036404,409.129327167,999
254.593494052,129.702645038,934.922184714,136.219884472,152.153032125,999
253.246376053,264.868541886,933.899124002,140.270217001,202.618284259,999
249.042616329,416.43202975,934.892663815,136.99990595,768.189660167,999
255.083980162,679.424195565,935.824005569,136.074260214,503.97810832,999
239.521916793,485.197071165,936.629380026,134.037060011,534.407662404,999
245.274258637,144.723033078,938.65034063,136.63331918,706.744428248,999
245.456295723,367.335838488,942.437310747,135.513663757,453.122519235,999
248.543246329,831.852658097,947.684987836,131.609638568,606.797624591,999
257.730467352,461.829093936,942.133268717,138.581602285,368.519282056,999
245.563632676,395.999889879,932.959746126,136.821205873,63.2231350015,999
250.237188472,386.451083315,946.185776883,140.252052954,116.689581595,999
241.992314384,65.8746898444,960.824278854,144.759686764,929.15364806,999
245.908785294,710.183044138,954.340410551,142.499125377,756.047399761,999
242.8948495,918.359133806,952.7669699,142.453167244,594.163231723,999
238.695482702,291.123066356,951.113922563,147.116384688,619.822945996,999
247.856285173,684.733592473,958.49102566,144.555525473,701.922529656,999
243.870085624,310.50232508,947.009367179,136.134370433,622.640899808,999
250.332130013,755.731053231,960.737618323,142.788138842,224.334138164,999
242.88649625,826.94945673,959.420863595,144.496489067,503.980464027,999
249.245707552,234.090083475,945.750738067,156.697346087,581.303459509,999
252.132858796,5.19083652771,949.883273728,158.533992753,890.158068101,999
252.452287732,405.182978948,946.563899394,164.202772258,213.513378124,999
256.930997411,776.307005136,948.40567358,161.652580259,210.597786767,999
250.46543028,520.835969934,951.667247675,150.289564611,521.907475876,999
255.186734832,505.232655949,940.174109653,155.822257797,868.647846908,999
255.145269491,314.188146883,947.471806946,153.443450158,636.378242435,999
259.502240241,216.898412007,936.524322193,149.130160264,532.653300933,999
258.458747879,895.716410463,943.906666598,151.965893443,199.049020225,999
255.814033496,211.94061034,944.132698304,151.200412361,491.862831036,999
255.584719083,444.179585997,943.92044765,153.682754254,363.667417396,999
254.648397553,712.141937774,955.070218669,147.791722516,708.372152288,999
247.860591724,572.461913457,952.637090622,163.045088599,192.834612569,999
253.424959223,715.313364252,951.653223265,168.759959955,703.093289885,999
242.807139531,876.15379806,958.511831291,151.137836058,818.882767582,999
253.935054861,827.836886788,943.100866753,145.130928266,298.883440795,999
257.372910091,401.537949808,951.712440085,154.297789085,957.518798414,999
246.674111169,861.852397558,950.842405692,171.151322237,657.796800379,999
248.748849954,186.929140249,955.63481783,163.563187228,32.4600667129,999
242.603793398,426.981235007,947.125904708,152.70756879,930.197925162,999
242.455310411,52.2606021674,955.772471787,159.17079285,917.814110543,999
235.358896069,721.5449332,952.943687076,152.856253553,416.401646515,999
241.488076845,507.291198072,958.830661648,151.751917979,604.255638505,999
248.213920955,62.3723732311,938.111488845,161.043765404,97.476426688,999
251.298312016,122.496956854,935.021925677,159.283733607,894.95863115,999
252.427726145,320.711695447,934.156119732,158.738405323,454.700236968,999
251.754088224,47.4881020811,933.33274197,166.462634968,880.132118698,999
254.373949129,788.837676255,941.36927526,161.228642618,620.690663082,999
260.693136271,373.20608466,945.881747232,168.41476865,341.48154519,999
255.997253136,948.642309644,941.005941275,168.722031275,656.324952656,999
255.543238778,464.255151491,929.436204918,158.761192197,509.067852779,999
254.567390117,991.067920935,936.89174623,153.016200624,596.458839177,999
256.578203924,575.172065722,939.916469487,175.097380572,662.140585523,999
249.300633456,61.2174817956,938.739246447,168.367277948,871.838977222,999
261.184032294,748.492485198,942.724338064,174.136428824,927.864825538,999
251.905549943,423.226261558,934.685193337,173.649520965,559.328335386,999
256.261826807,425.356518953,947.135226425,177.998369931,492.950731708,999
263.74315525,368.780087606,952.632514395,174.839516775,693.951177393,999
254.093677463,280.541778854,944.76434736,170.060895195,843.12722273,999
254.840310661,721.008665838,954.105635803,172.144472331,655.329063362,999
248.8987967,997.619095149,957.577424324,170.95839373,223.409066718,999
251.723364057,351.112413144,933.282170509,171.861050531,236.942209635,999
254.324211462,269.641091981,929.3680649,174.724637518,374.019395285,999
264.74079704,139.024736742,946.986107115,179.717049731,839.583691373,999
262.659993154,245.221197424,947.345255909,179.272477679,104.257604705,999
258.435752055,937.129985183,955.748602349,181.400121566,908.147001124,999
262.285930216,532.886411001,950.600723053,185.804559564,124.29388796,999
260.713457725,289.658370821,952.243048445,186.329182825,448.49993774,999
242.449374654,343.642383446,942.313213613,173.538848506,676.035701973,999
238.652405281,262.103793763,937.859095671,170.55716773,745.576376923,999
246.12755611,315.319579149,936.969322597,169.872035102,698.207935245,999
239.20231596,32.6064892801,943.179018086,167.57145866,655.353567227,999
234.641133398,559.108609911,943.260186766,169.287024992,619.351292849,999
246.09704925,89.3183903366,944.413642558,176.308396116,407.235868897,999
241.106210889,180.733719499,943.414977476,171.295420964,632.878203049,999
257.421186245,471.687667245,938.131490674,180.635039889,877.864139341,999
251.877458221,863.634215649,939.049293505,180.859131589,591.806336531,999
249.006940693,882.183507364,929.692994489,181.998025087,258.514664545,999
254.940147336,403.598665668,927.535871627,180.515572426,112.303300463,999
256.263350997,54.2522142715,926.514740673,179.577112113,383.273409792,999
257.521204124,227.371495131,926.61036866,176.424094446,874.811863055,999
244.63433673,254.21744132,933.256355865,174.137661216,369.490053185,999
252.850996749,175.364796955,933.91979157,174.592545763,394.443345389,999
232.594730553,763.577518181,946.022015118,174.480048867,974.139276549,999
236.551016581,547.050780431,945.774065791,177.147980308,965.038266773,999
242.083181137,764.455853439,937.669277229,181.557967865,388.290691765,999
230.501130978,620.136679177,935.303705512,171.741787874,231.716761042,999
227.45120642,393.002651821,942.434675588,174.997618625,699.674969613,999
252.032317084,525.106849625,940.565069179,176.870741418,26.4716062091,999
247.399947679,689.211635051,936.186181443,184.547127754,834.388303062,999
233.920081033,818.537074115,941.97461195,181.403986313,651.03136344,999
232.218387169,62.4206479891,932.929179207,175.131527293,39.8810987974,999
245.777258244,536.204807404,938.499001926,187.981705836,436.532759822,999
233.362930565,913.069618078,942.674972924,169.501055686,925.411604019,999
236.511838126,90.3796681196,935.01175223,169.930582352,840.321961891,999
243.152872415,115.175012511,939.69069967,190.147577995,133.156033814,999
247.963402982,282.401189112,938.486272539,183.548865206,411.487214919,999
250.95989928,700.365985003,941.833877501,186.563868155,941.558355694,999
240.116018428,167.102221651,935.985983351,179.672742603,721.519315571,999
250.93096146,677.670398012,944.363241969,186.638675992,865.096960674,999
245.153544118,73.5014276111,932.836029046,181.123986165,324.219192679,999
239.738794554,861.603879086,950.791623262,145.951617503,955.864971754,999
232.587483959,949.600060783,960.23385526,149.156140196,253.951655787,999
236.456297354,174.768938788,967.169299891,147.652078183,273.820315004,999
233.434066613,380.206812148,967.182743204,145.004708792,276.128945308,999
230.265910163,968.656382587,970.232289573,150.645610867,694.304666476,999
227.750112704,510.359776236,967.715255683,152.597975693,811.116749431,999
227.447808238,921.080764507,970.142942216,149.522068144,893.795707167,999
234.156880026,327.438110681,976.585395425,145.780115462,617.455687643,999
231.080246177,225.970753479,938.86616382,132.684657047,435.185993616,999
231.335439624,689.055484816,936.755229604,136.912857664,363.600411062,999
252.945816774,713.836675785,946.483829356,123.192552152,646.871878813,999
251.28061066,639.632399047,933.635036125,152.50467713,451.474417688,999
262.96988942,548.641269596,930.858827187,155.314675663,130.888472457,999
262.055700719,808.285397252,930.838550199,155.30953439,380.898683635,999
245.272661612,117.531426681,954.793771829,164.282403102,54.7873483695,999
253.112507746,368.817532729,959.756035614,175.076673711,372.423336913,999
259.344896174,996.418999666,947.387515435,172.742954077,988.700285567,999
256.628192139,780.384967267,958.205840757,188.2264605,864.927970373,999
268.091395676,987.458650345,953.085713654,190.334023071,983.997118648,999
267.934711583,348.421240285,956.765950509,190.340845159,553.002912075,999
259.72177071,598.189941147,932.546289494,184.560580533,957.182151612,999
251.964659914,950.089880089,925.8752226,186.664791692,266.25448397,999
263.763344685,660.229814711,930.549532195,171.910939875,586.681766773,999
255.273484236,335.701902876,923.87414333,167.827924139,720.031062303,999
221.459644182,715.333165356,938.071515265,168.469373752,670.413224417,999
233.429955711,36.4625095619,935.576065855,188.147850256,724.746704636,999
228.912386741,751.038550598,936.381675619,184.424018571,563.058189526,999
224.203575161,204.929609271,932.582904831,169.859597884,743.217658753,999
228.135302375,665.079210607,925.369999097,178.836608097,1.71226764197,999
230.169819275,74.2169408138,927.504208185,179.030169616,833.037335998,999
243.590786937,369.466059703,933.464223108,190.461406527,518.843033582,999
254.238136919,206.186252821,947.400632916,193.749153002,67.6782380397,999
237.224778523,999.590804279,972.348253866,140.357565924,325.136044951,999
237.587949817,307.641572614,972.454753708,150.441652187,834.803075209,999
231.267690223,29.2127873724,976.366654735,151.539196627,363.441930285,999
238.509980582,693.667081226,956.635710645,151.14166822,382.230915728,999
223.083493276,170.559001244,971.773375171,149.992168577,864.986173234,999
232.688804524,33.4182769521,951.203307167,151.40527892,356.446439057,999
43.839299998,40.3617390917,611.229561023,153.634414574,192.658031608,999
731.631673014,100.864633351,421.89475881,740.599898731,159.964780698,999
818.083608728,303.883624564,197.633548669,821.665520505,19.4959246349,999
424.558268904,940.684478726,862.036820178,485.913576733,461.601677958,999
397.906391466,346.068848071,595.50855138,297.234447965,314.809313291,999
677.30687865,294.149719828,153.670166797,430.399942733,699.352522357,999
283.750753961,727.625793651,634.653749983,546.679324018,133.249109754,999
137.149731483,953.052671145,624.920068019,431.876017704,573.132372647,999
509.585920472,195.509971462,550.665202651,908.215055047,956.525628906,999
915.546255466,55.6888695897,157.414949996,727.453513806,340.951208889,999
325.296437939,607.635324457,869.42792391,839.502664071,463.672809882,999
637.331657524,140.845738106,580.021985978,174.320020685,732.956166171,999
523.466732959,264.986396647,859.606614555,975.40444141,290.232703744,999
56.0593436675,846.317356135,317.539677844,294.927621556,705.508333313,999
302.175292785,302.97162208,205.388479704,251.207434485,104.59710218,999
486.618541028,988.891893227,758.897003676,650.481838531,709.182635101,999
76.5040636277,502.600464681,354.622196694,550.520456799,282.59690527,999
662.574577212,374.366276523,740.991398026,736.396703508,89.8956203428,999
919.447369392,45.2194628412,794.345693886,937.761013526,358.437895816,999
149.304334606,145.221416651,991.812445702,217.072876757,380.369904547,999
94.3721808579,345.262581803,78.7273128038,666.439642872,319.091449336,999
659.334817755,343.621141044,4.97983472487,224.068178106,625.501305207,999
780.864159966,850.053637362,394.013425955,403.231709747,816.242411891,999
250.879532498,539.978588921,745.441189378,538.687168933,278.69069982,999
766.543938503,243.553044102,479.655572745,264.141893668,948.970672021,999
625.067783325,322.192451573,634.113152931,502.573377334,318.756998718,999
830.230575719,684.61070348,850.984147232,566.077177736,453.726531618,999
455.566883632,455.643597629,202.124776619,261.518485529,983.69295547,999
355.767926975,855.430758036,81.3301168115,601.139529725,786.205423634,999
723.119329558,985.135742774,620.571726517,590.009917076,266.431854462,999
548.139097031,701.367019107,823.222369044,141.344097718,630.908426062,999
426.995615332,161.26636399,429.980688448,786.748959529,140.24498475,999
459.526910883,770.758174139,780.183220075,880.801098035,95.0963798459,999
298.663779945,117.448667167,348.801239632,522.335181153,401.804023078,999
936.210980867,178.32412842,811.808725902,176.333998889,79.2306601824,999
446.385380274,810.327002203,119.104004469,685.509493705,265.856986392,999
959.226225039,35.8377756262,172.482721864,514.832112856,738.696720311,999
362.382124263,54.1112924045,240.307007655,167.874891331,97.5452884361,999
642.268420855,40.6543035183,783.581681468,328.266972237,312.603068417,999
779.212996954,45.0032739992,891.340329214,681.10213122,310.421966834,999
167.274452062,60.6323639157,733.862873882,510.275950502,973.838917504,999
274.72576232,680.124843797,794.483648558,475.624771631,827.131849358,999
57.4012371501,480.560150683,534.487651153,129.70101689,407.587194672,999
804.186349572,149.037914084,629.583165871,664.21264082,135.520878663,999
612.882393919,711.067803265,243.54590193,957.750141652,38.4753774956,999
945.859296579,716.043369063,468.01514328,514.187344303,868.820292697,999
849.67974596,239.953942369,467.864243599,50.9418021529,762.982256238,999
247.451396181,647.064069573,617.275973326,903.131470715,690.788398576,999
494.321551774,514.793333475,573.28029139,489.234892339,595.205759099,999
773.603578036,773.281808276,8.23256185338,307.599857279,724.704955293,999
189.305647911,574.664405155,642.545582409,638.404140757,270.361847663,999
600.3100446,960.160132271,529.775032199,463.539966294,681.437216045,999
68.5458264831,941.001524624,844.81016628,871.581511508,869.27854443,999
355.175582624,578.522749825,434.917931247,779.973641143,522.098828769,999
866.280639497,779.229217458,782.592966266,383.862502035,304.649395664,999
940.327919102,95.5700894056,476.45651796,861.207518102,943.890185802,999
148.495772276,653.385970795,999.729683926,606.011315417,750.018294408,999
728.248987328,837.833860483,850.394192557,82.7791719069,165.457097694,999
604.212805995,417.933950585,433.617253109,261.755488363,77.6095442192,999
923.562770493,372.939091599,355.927196575,135.984942559,575.571511136,999
434.067488366,480.041808037,21.8652791881,514.225391194,211.543965625,999
522.835918421,438.646120822,649.342983932,196.774774293,414.288932718,999
132.668526512,80.6093892527,600.074963096,60.1845394645,187.172011188,999
669.745822343,870.078024564,756.424902458,856.768095627,100.259481197,999
614.643377542,595.090501043,404.867549332,808.349113568,151.807943641,999
937.716199084,71.5330332086,497.643420961,974.991818198,375.979538999,999
995.518096125,560.800687268,3.58243372257,725.974747021,641.792717824,999
622.599890376,608.185458396,509.471803822,44.6445966255,592.004884247,999
49.2449923302,64.0370267194,966.48387088,64.7850100145,148.399257489,999
893.61788466,893.769218027,653.626843397,723.852517993,122.171297676,999
644.010973067,839.273486919,564.207761888,945.141414057,241.597160361,999
234.079586055,489.618617405,787.069363867,635.226370554,728.470955913,999
354.783587889,468.343950484,776.021499815,851.150657514,685.218809152,999
60.0789456232,552.936314273,815.493508668,6.41081190684,263.329031586,999
90.8569596483,147.423658604,824.863650331,87.3332621426,956.838881271,999
494.170736256,650.719586851,321.201192069,891.208775651,198.65185178,999
413.546397229,794.433598088,782.800610053,490.828689148,116.048143206,999
703.896235647,741.383318535,695.239509896,594.870995405,348.341391417,999
285.37744874,683.008760008,813.338575515,456.299203189,859.246290031,999
906.987320389,197.867062514,919.136189586,122.486885188,750.278826196,999
147.972416354,148.306304115,710.93495392,591.258489088,999.197845463,999
464.295348168,461.136865365,942.293037296,398.952584768,894.4866497,999
409.830762649,254.721208152,267.167554477,508.152228814,233.118465989,999
499.256353623,256.83768891,949.00059922,173.698222375,428.824199422,999
903.934212134,139.188554528,919.567860653,509.949990063,461.83497927,999
223.430654449,343.896766873,869.16136277,752.33427837,697.817776044,999
493.304374093,242.474355475,233.458252613,325.181035455,720.57150549,999
838.881890543,883.725494989,877.315263734,397.850603396,232.865396142,999
433.157114781,964.102506496,217.729220696,886.30194474,933.253949932,999
210.551649851,692.040886725,666.740717441,651.323388377,824.998592408,999
92.1059349286,776.874325095,798.951588742,165.185873139,739.124448539,999
839.131846706,660.081468366,253.669284904,249.732176385,489.672291733,999
271.070806792,319.973721617,69.2694198984,727.65858675,923.268523382,999
354.148580346,384.102256008,438.543709812,408.061895235,344.848433037,999
294.373921316,964.202203029,105.010846583,344.792179376,949.853871611,999
328.09204491,725.599907175,757.429588384,204.090652586,740.233058616,999
768.302693408,270.871607999,225.86406078,304.639966765,515.067022498,999
678.616388549,421.970946081,430.949507027,704.993872852,421.330695645,999
971.668079296,312.332514822,857.896717091,59.9216165999,250.634839727,999
973.384066869,588.592109234,47.3612136767,431.107144745,814.535247922,999
152.186239571,105.202696132,584.87328259,283.632935803,891.286806127,999
230.453304403,687.111584812,290.684368835,217.982918939,859.445902284,999
21.5885301105,248.365635246,256.600087895,997.577526421,621.525262869,999
168.744625953,297.651618402,187.260039032,545.4794007,75.7702397778,999
769.07157913,31.1542879001,983.878036414,103.431409141,517.728493686,999
613.735840501,419.37727938,41.0913328641,812.383177405,571.467232865,999
323.011979427,760.353222064,628.668169929,750.327417374,158.139294304,999
911.916180122,457.329974181,359.176776768,785.46796772,516.230806404,999
88.8900542683,278.411730461,715.004872228,588.365881737,571.043601624,999
715.589812536,34.538857546,735.349286558,809.530279808,713.182837188,999
259.321867786,743.347449775,88.8742570177,108.342193128,793.895148729,999
532.399364372,126.30545257,420.536617402,174.548658913,498.023177092,999
140.33780921,800.149989468,769.689936293,181.86389523,814.894451247,999
609.602508178,155.438306413,417.653638471,970.533828987,428.285794509,999
955.049019479,584.106255046,216.244578015,273.57855753,533.311147655,999
362.970400127,848.441417195,612.436482056,570.852368644,448.316538901,999
788.208228276,301.525931823,208.32191495,982.234711144,403.498322328,999
938.598489954,146.713586343,102.47184441,649.916414833,233.778970727,999
817.627890158,879.138573365,81.8703778671,916.666954316,496.063257594,999
90.4671797591,935.295411225,383.627557811,18.3640147064,741.704336633,999
663.816862851,759.374965547,589.242475484,966.572794995,22.1324846598,999
297.92731201,14.3315634187,967.339059444,33.5583763683,80.2392355944,999
578.513040578,947.374558476,953.097527144,779.294554337,705.306219404,999
569.199893681,643.053537271,858.168082115,478.890180723,331.353482538,999
615.126264689,942.541920161,87.872314848,399.02674092,361.090377078,999
266.388786373,258.704654795,846.260610503,493.571562622,28.0108188966,999
786.688918491,971.598491141,649.099206766,213.349388658,343.799647374,999
334.443600053,67.5291401639,944.457304327,845.094482496,425.969024289,999
255.092639147,693.252447433,789.269474372,436.281267244,162.743787642,999
764.147251961,153.95604986,408.639233346,867.139525182,293.875967545,999
622.645990891,181.88209091,828.502406931,642.817428969,147.669325279,999
913.821331323,417.778746696,459.338390414,112.438983717,651.203440927,999
554.92012496,887.158330756,646.215975716,365.951782803,980.779199156,999
355.463618954,965.936730303,112.747165009,897.025704027,142.475436777,999
