@relation D25
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute class {999}
@data
969.493094707,951.060163702,124.747064636,730.879235238,852.117565333,346.722995138,849.490362153,846.743462226,390.92091107,243.370831651,636.90869788,78.6280906901,214.267577122,584.760346046,542.713290165,949.388921533,891.098600405,688.399247497,57.9864986446,311.416093797,952.164596464,549.12808203,21.4988268995,360.745174192,618.379393321,999
964.018394842,951.501956783,712.793591042,727.127699189,843.565729056,351.093995536,833.230483372,841.783233983,596.61985389,245.951009299,630.244711597,75.8849738164,675.530513405,167.608282035,537.740228893,963.926392846,894.529497605,735.693526948,47.9654645572,725.845325824,47.9705606252,548.326709481,190.117736347,345.077193519,352.76766785,999
961.605277897,956.577979638,940.912579641,736.385528788,843.310812801,339.646165669,846.161988389,850.085704222,755.71478671,252.486466173,636.70899787,78.0043952701,468.711190697,531.705105761,534.406829572,979.803110321,66.1226986939,467.288870865,54.6835495272,764.301197426,830.216582424,542.65763132,446.263654103,341.212289046,49.5113172544,999
973.79800797,979.82825234,640.343770817,753.140933939,837.426899475,353.761412357,853.973026713,834.655312901,964.840857329,224.69884231,630.215460125,48.6494076982,305.219633306,464.828722973,542.779837396,945.154179928,956.9853976,35.8837052803,60.6143931956,157.48019161,811.558869378,545.8438852,900.575721518,351.000331503,103.137577551,999
945.627816581,978.052518333,42.9493060984,758.214559651,850.193225522,360.655092031,836.683038337,830.453438916,317.228040129,236.872899158,651.916560136,50.2842537369,366.50293015,911.914959403,540.670425779,958.341076241,896.702993971,682.693566549,63.2219950571,599.555347595,798.422668329,539.6748969,429.021152635,352.168471718,721.718372844,999
938.913967849,973.828515967,917.08644708,765.370370763,850.02932677,356.839115427,834.522881487,831.751796755,164.879184319,230.721529641,657.443343283,46.8185072746,287.595707617,160.97889557,545.235478102,954.109519096,650.535584468,170.945886503,71.0454417353,453.686114737,899.133428743,541.899604642,279.015047442,360.448381916,43.8195785826,999
939.007368896,980.065293282,239.138556484,757.184562333,859.851812458,351.352396583,839.348576522,825.097557358,514.681390666,237.440446845,667.730311995,50.2633256119,910.72657367,921.988722794,552.515521534,949.154263132,554.124000278,298.864461047,73.1744932656,719.730583909,880.663884345,543.644778238,351.320924821,360.158880522,221.431492034,999
938.070377471,974.10545278,230.53284077,761.052842698,855.659586055,354.220400945,824.495042722,823.334281945,19.5817156811,243.083185287,653.406734365,60.7932021043,104.720412869,307.74136277,549.61724789,962.198289348,579.771946241,443.222631628,70.8343656096,6.31427789072,243.687080935,542.616035919,177.472132156,354.641780736,751.479074343,999
948.686185851,973.976147984,832.419407434,763.394089677,856.476889833,365.325474476,841.269409887,831.804634177,367.068985937,244.265142585,662.71532021,39.0113891597,23.8479592976,498.380254391,550.504450671,960.933807215,281.769346733,606.636552222,66.7624932712,648.45033067,931.163234182,530.302551224,530.034828795,354.221517922,902.152206394,999
936.869026658,979.540898835,967.695173949,769.737025495,849.11976467,348.489639737,831.19052972,834.542763618,992.150559538,237.361852204,665.365557814,50.4201010193,166.167690483,346.881687219,546.334026346,948.651196422,273.972234764,15.1150854542,70.4983873564,628.471732979,774.617764496,548.622459279,292.797030481,367.13280903,52.9679112111,999
946.50855803,981.524270595,126.595383249,754.574353751,852.579097511,350.397571678,833.023815012,828.24497936,209.69044878,238.822363238,663.105675722,47.2571263442,616.959914421,505.767561894,559.815499886,956.136369797,671.675209296,364.966133469,65.5627920521,750.436552687,193.70717169,535.931017426,267.345825334,364.268931344,469.776113666,999
935.466604967,975.962290214,574.888979429,750.937232164,847.61562835,368.288386092,831.621433731,818.521856462,507.327580967,233.327725671,656.046649892,60.8545911235,310.835255845,147.566083921,538.860259485,970.036687692,814.035975998,851.179546307,71.0360820942,391.969045235,722.407153955,540.946387519,372.170830271,346.698539738,234.699283971,999
923.071842285,980.802245647,329.763591623,750.264480886,855.240149586,357.244002549,835.392424774,824.155192779,24.7868860283,238.607988358,660.515981645,54.4039039193,650.156212492,864.893564712,532.556429108,981.74576513,682.671163341,503.242494983,72.0215984059,51.606104053,242.430869673,544.006605613,493.016250737,345.789848128,910.829321869,999
960.879174875,970.609265571,350.416297934,734.661727004,832.217914554,352.041992915,833.363603937,842.83454547,400.676736309,242.873372262,660.989645405,59.5449109511,624.280261064,708.70278876,541.941857482,948.145093917,435.42142536,753.122605521,50.4198450574,684.064872427,617.188775784,527.978743345,56.285731185,354.055997789,215.936371408,999
966.540008709,969.291891884,709.401009436,733.186237619,839.76230296,352.991206754,855.960783949,848.364402384,395.476661457,247.928496901,633.383613468,67.8071099883,774.246210796,21.4216872365,538.615766099,960.949869096,229.723067747,68.9354819084,63.6414625162,582.419451922,208.404038029,539.789504195,249.261441259,357.237085056,156.741083492,999
971.745967231,960.909538392,119.907332127,764.204228989,847.999756984,346.99870644,837.574423095,832.256205632,538.09910338,247.680688752,652.719157824,76.8098657483,520.651943338,710.425908136,527.26798875,966.025543526,374.537390701,488.911777911,57.446405701,5.91842843785,219.253082049,546.780936055,269.733343323,330.813106858,421.887195542,999
965.319877633,956.253401374,251.29167887,752.671574887,843.238233561,354.782633846,837.353401471,851.239486119,71.5249997776,229.896442867,656.481780584,74.1605778161,543.824872192,573.912485149,540.566137712,949.179293618,537.778560248,798.520801693,51.747846263,807.652765698,678.041910437,545.549237708,171.465518174,342.313435951,302.217880204,999
978.864460966,968.672372628,703.044687899,760.386150272,847.320424533,356.223979363,849.660160599,839.06385718,379.417879804,232.512496852,650.260241031,65.1403867104,547.74842263,289.223677006,534.023492737,954.183848013,128.834700408,781.146756553,58.7254382041,944.354232636,866.222090607,539.495438792,529.903299744,338.264473539,519.582516632,999
976.658256321,965.98840902,136.188371745,751.430996412,853.035388495,337.620307186,846.35842543,848.70848332,118.033758303,236.794331568,651.263491805,77.0651871666,74.4422064537,764.307688746,524.016265594,944.487869638,941.402758065,351.271053445,50.1403158463,648.221118688,336.199431474,530.38341577,330.604724595,338.056434434,180.860536711,999
969.415756435,1001.69850625,721.851863875,750.364616241,828.01906003,355.145874795,851.494823745,847.397903135,628.651595622,260.610826897,637.958197116,47.9629928424,608.380098901,447.278442753,563.794783979,962.435946211,184.443171935,485.414478906,62.04285196,298.395531622,979.301005312,519.310889495,616.448267506,346.106345318,902.120061463,999
947.295051754,965.557988002,465.106900675,763.451566823,844.06487886,335.526208891,832.673974796,837.876250306,429.937026976,259.507803176,669.923598041,70.4098943062,425.660216249,856.496134244,563.072741909,946.281629055,186.51977703,40.2259256385,64.4927762495,713.300597988,933.833756381,528.751829088,875.10156035,340.955019238,47.4421706463,999
957.037073375,974.973294124,929.492083986,747.974797395,836.964218721,325.756118406,844.918899782,843.673493309,160.089685671,256.757985753,653.325311957,47.8755123695,59.637772333,177.961161318,550.177194952,937.225058794,566.245987128,824.797300922,65.602178021,117.929716556,371.057890005,521.626476847,940.66089945,344.83256499,757.972820632,999
966.832510011,956.514973507,453.759784969,776.899803474,832.066283036,341.857730569,845.230408328,848.210135014,58.6851068623,280.043396902,658.410898761,70.1706685243,415.801108788,228.560024428,554.991436066,927.476954769,430.82326675,458.869886067,67.4474421244,753.878299236,973.541426041,524.530033035,37.4029090492,341.07834423,122.797369319,999
954.970371849,969.741268931,679.630223225,775.686729833,844.325446818,331.108645773,850.796710827,853.938926561,313.347779877,272.935041966,663.806485129,69.3233295371,12.3297814236,508.15438668,556.76122676,933.558275757,548.212312962,209.141559161,62.8387502921,769.120840932,837.166853856,523.182889056,431.715723781,330.03177649,292.093719687,999
971.089206894,972.668385836,698.73613134,770.782886316,828.859161741,340.8547088,849.206227855,862.222920798,870.76440334,280.082022305,660.929348103,73.7836501612,321.003073845,507.45277455,538.844454392,930.899770269,979.063441776,124.927543413,69.177232688,65.6322096475,151.137048668,514.941633109,708.672712813,324.509622474,29.0414484456,999
977.200411615,953.781071776,354.769775939,771.796047418,846.860321287,354.723196448,838.490861332,857.95933182,457.286130226,268.718979148,649.394403473,64.8784509901,224.364578586,323.60582065,544.898349071,924.507246285,699.274214172,499.343011418,58.2943257492,938.875494975,844.938571711,516.262958641,688.562525101,345.462642718,621.212650218,999
967.17676987,988.818724433,972.450073622,761.101988726,850.448408833,342.755193908,829.518874553,879.508944114,52.8879559494,234.577443468,632.77641115,25.6335625079,781.152729845,622.099707691,566.412792958,948.697093289,892.259525539,930.984511352,61.1168670472,408.686945912,248.927985134,520.70858781,845.950890972,331.296120759,741.330034188,999
956.764510797,984.274717275,500.714872258,767.520309551,852.494949122,342.679754913,842.247172364,868.009512177,189.953996776,259.760585895,646.400590157,61.0399727508,687.868840841,482.119970142,579.000566737,956.556848972,869.071466868,805.537185437,50.8038349033,517.807496874,729.598585502,504.135288458,31.5374894473,331.59559763,994.832468458,999
953.814379255,969.91187352,152.537235774,763.843567419,863.01127846,325.752146827,825.192137721,867.716128137,393.829078734,255.734972496,654.52044465,43.2548766673,43.1816869126,546.680684413,561.405723542,955.786938569,565.143755803,698.730193557,53.1047125083,905.267146706,245.58086137,501.223854856,883.409282907,347.167633467,890.157861585,999
959.239199524,972.85251269,97.2563962933,751.347844241,851.771498969,328.940826322,840.435061394,862.328015611,687.171776976,258.244636309,662.723610888,42.2119137213,558.226540705,31.6268371904,575.557626211,954.124262632,73.2121249706,379.813180763,43.0272771537,793.398962922,92.619887921,510.625217234,377.022787362,342.773205908,983.728178315,999
974.524598907,979.965617359,78.8417762034,739.782264696,857.095576386,355.925078839,831.911365867,882.381418701,154.293630598,238.007202141,638.723358308,20.7837446146,731.036785856,851.879064437,550.767960465,947.092684788,516.364841053,732.749807905,58.7559209367,462.140689381,259.348092745,525.311444603,557.149493756,338.474265066,82.4859344765,999
973.975386796,963.626318743,342.269019232,738.252971647,847.478832813,359.082543595,833.89170493,878.659426102,123.097101613,245.113255954,641.046558034,35.6063700368,764.615942566,846.058293584,551.203292401,956.183470933,402.918426442,490.196797557,68.4142418508,959.859218381,925.773624226,517.060237557,753.187044397,345.779377375,276.593988021,999
952.314859108,960.063897983,609.317640165,737.880028439,850.492675748,351.965854311,811.425876309,887.278405761,576.074637724,225.17558949,646.786711644,22.9073176982,709.303071283,903.851806747,559.179468422,958.730875327,548.407011028,453.71472055,48.8084515844,173.202426329,726.805298244,527.202775878,880.293842371,332.489818243,175.329062486,999
956.411009952,975.820019006,710.018850326,738.853199012,839.597895106,343.860575823,824.608139907,870.80394269,958.176065937,258.103887026,652.660823394,44.4375924041,633.763429872,506.715306596,564.875847152,953.397753857,662.387743282,626.218517415,61.0996668932,378.036367257,789.815873468,540.575460913,771.257593929,346.595348522,51.3843314309,999
959.420140757,987.155767275,598.198567694,742.76191999,856.150597083,354.599056713,827.378979484,868.049577242,484.536664372,256.093233628,667.762691441,41.1153271698,42.2888273,463.47250619,562.28043029,956.165514492,520.614794188,711.781586696,38.3758745354,260.298453533,551.410109739,529.12522019,486.164487385,350.858359567,976.599571095,999
937.786872001,995.012063239,13.722812281,748.426575075,845.75094849,366.100719428,845.192043981,860.581889408,587.530506362,255.071722829,656.578978369,40.1613547141,449.149713805,482.683648619,553.543311906,942.210291907,790.65675862,124.746620092,52.1885260575,250.094233607,875.407131116,539.015885803,28.3473154606,339.346767212,592.429257169,999
958.042642322,990.901359487,512.156925137,741.017617663,848.238069114,356.312968013,846.202792447,866.2761263,557.393045055,248.188101935,653.876896409,46.0124703526,204.944753503,63.4895100458,564.865998962,937.304417938,999.471281344,810.911854077,37.2301723551,825.656460693,531.312874968,529.405909596,842.505822696,344.860650659,970.320935874,999
945.333529902,973.739696703,893.324795245,761.221596962,850.618314148,351.551710621,849.442407612,859.036476243,820.484011922,261.765305556,655.539178935,51.507547294,210.851953356,519.767113113,567.461094014,926.991613964,165.295284721,304.330323725,42.3129719943,676.926956333,384.664929093,536.505611102,609.813648304,360.973183823,811.837687919,999
929.691051158,981.875643908,111.47257994,756.520747977,852.689796957,357.522253839,844.561613018,868.600780131,135.659864671,266.047619002,656.719057969,58.5949924837,15.4323497665,444.984136313,567.569799584,928.265266544,830.23399804,107.249049285,42.6724772684,899.90055437,313.079447953,546.314059049,304.379472183,349.184419165,683.023864986,999
945.275305325,979.667320537,695.012830156,733.871478096,864.364629691,329.365440783,847.219036731,869.421803612,758.739851305,248.801657131,643.101520413,38.7255593184,926.460800521,291.597791274,571.936670861,943.262759036,819.24095241,632.167953873,69.9603993147,904.960986672,368.341601263,522.13068594,24.6222666088,360.721101471,136.563260457,999
948.739061344,962.807926766,424.017922658,744.601719787,874.290872347,339.919765179,843.972626452,864.43505227,307.806760106,259.50038437,649.112672145,53.6701117986,208.188067637,553.301737641,581.772618579,963.755146932,166.496327218,616.800578466,72.2078052727,66.0111653406,730.339201746,506.103129338,785.451803296,340.201883855,293.266247255,999
950.726503848,978.510033485,548.161386704,738.635477809,865.329412723,331.814528834,845.965293706,864.782045882,100.670958805,260.871324713,642.225810614,55.9540747541,853.371273059,450.057691669,566.754484838,949.74334435,55.7685505114,845.154567482,77.8938849977,184.19248015,246.162649601,509.842426407,185.947397804,344.405598362,778.588123741,999
932.718668945,986.421761936,448.053735147,742.325579156,835.798854759,358.991615284,830.940018137,893.764752033,590.724343279,246.781204803,669.161797297,40.6325759133,953.669387562,519.956608844,552.209915867,941.013387355,388.754931787,180.046007536,66.9590516285,172.864065198,315.648129195,527.041508586,165.945350392,344.910467254,999.10424956,999
931.189608798,974.296668253,675.32204213,747.748618348,848.399792419,346.823962098,838.164067784,874.59521063,205.354815074,237.178622114,651.425434959,38.235469046,740.37220773,867.263976311,559.18772857,940.840674796,90.3382810468,178.52995279,53.4167407976,644.230754415,251.743368404,538.230572043,242.330092026,359.384690446,783.31357208,999
945.796339927,987.63061217,586.202024875,733.631551292,848.096253696,351.44248892,840.13657845,889.466284705,465.113058336,230.024943778,656.505560285,47.8930958682,236.41598588,136.818395123,548.457283398,943.868409002,281.894888132,334.738300528,45.3760379726,652.917445581,516.492701896,547.2119756,499.697492644,357.152005207,536.077454389,999
964.838457263,942.606013149,400.767051636,757.015661795,837.737710718,338.817028825,835.588471954,833.004640792,987.903683258,258.7829499,639.702895743,46.4294542004,664.947716379,359.147411964,561.642091864,942.444060832,63.5810974156,128.583415716,31.8948074643,133.267668704,503.999290597,553.83099782,512.369893526,366.11865709,706.885182238,999
960.215958685,945.183333347,148.061742682,751.921923556,834.370137969,350.903652565,840.618204253,849.960290874,413.958649442,250.307207746,636.507899052,53.3972720676,635.125792278,940.045070876,555.142069761,943.61275895,586.794362814,955.659028594,34.1956641682,748.949626031,207.717160153,529.267452686,371.215362069,372.177320263,186.971494,999
952.792906279,957.0526506,431.383791909,758.354909163,847.013158821,359.387709375,833.256531644,856.745241088,520.639335396,241.368666104,626.596605212,40.2642420371,472.955859125,979.967957828,558.753799224,939.674887628,57.4534733199,255.751261193,31.901770586,967.296430869,761.277581158,540.562292931,639.695782055,375.144936722,999.272058122,999
961.968200476,957.673387084,388.625833212,768.093164535,836.689095583,362.986726576,819.556652243,843.759329075,267.424048307,265.854124083,647.69388943,34.5989526371,840.689043388,29.1340732556,550.957129643,933.784963903,159.449409823,699.913350873,46.3155740293,702.715518998,534.5072429,550.978095321,971.726242888,366.261930464,343.093587056,999
975.604668603,942.114109146,45.7759505996,762.935669995,841.71705885,352.922165475,826.122684264,852.463010332,752.177325244,258.905337308,637.727419948,41.6851468693,33.4122409336,402.397094921,563.950575427,925.540100164,440.985537194,994.985632566,33.0488331393,472.901313322,183.193409512,528.051500386,419.307337989,375.796395811,885.165802671,999
950.008207021,949.430782824,400.130266191,761.377413198,851.480085253,356.62292521,828.418558198,855.21621784,671.348083474,252.053224422,659.741012877,79.948224902,663.782341896,119.105556913,549.930154206,940.0282029,724.982949575,413.504464504,46.000033113,65.4329413657,15.2969700462,534.615413041,87.4482262269,370.158270817,883.14853506,999
956.473565617,938.084786926,173.967840832,774.971015061,847.289654069,352.120884211,839.580925236,859.880761194,280.157304572,246.676418192,656.489662432,61.4276173468,170.957166143,404.529255369,531.720959472,938.785352673,395.232015472,566.257976177,53.0654586455,775.373720607,280.659591816,533.650624546,383.281158844,350.340235431,761.961149298,999
954.856657473,948.264920788,248.045164137,752.296385098,850.975484615,347.11328614,842.222826952,854.544740714,624.325073314,250.607944896,660.267636138,64.0925831188,880.831167596,605.809102952,553.492260714,935.764198884,108.860841293,737.173075201,44.5449972598,831.23807496,598.332224988,533.932560464,849.902389582,359.505179701,59.0404694971,999
944.187870972,945.013030038,423.271416813,731.554606265,867.558269233,345.56099196,847.793253542,841.384823795,350.775701484,223.825863513,646.597336886,65.4838282876,637.850100436,805.240939457,540.466642813,958.069533535,344.429407888,536.539766673,52.7510946289,502.898577212,400.744372349,540.863206011,609.796538252,357.614954818,689.384082776,999
936.942463156,957.330422295,210.317034803,747.934443205,845.915126319,355.227146443,828.716031863,845.957544592,653.712277796,224.19720303,647.591406669,56.4628277398,117.354907527,495.884963378,530.735154122,951.998376217,889.856973134,642.683650791,51.8794871758,987.559030999,635.369393486,541.481787684,92.3656599235,343.142887981,285.746940734,999
947.296824256,961.812714335,871.486455655,731.809148702,856.877594197,350.456465847,827.810807954,832.495444533,502.80111518,231.586292895,643.970579539,72.0647934035,56.5858954942,145.943311111,540.347852938,952.073341989,670.353406992,90.1659160436,45.8712724298,41.9515974294,232.398709532,565.302188272,664.100219318,338.103339369,74.139495095,999
942.24784819,956.82251995,792.530014438,753.875638793,850.90826403,344.317179627,831.135338272,833.486391161,731.131194299,222.334605984,638.425512146,57.487552593,661.358671288,261.118211671,548.386074316,961.350004213,550.707674908,742.896583473,48.3346893003,531.754285476,658.832989861,552.599891074,558.199166585,350.695189206,449.189203034,999
941.85510458,957.684321654,911.572708723,745.524222515,855.597096196,349.234066505,846.332151079,842.683967153,826.976983909,218.898471655,646.091949473,59.6537460798,951.986646221,885.088858077,535.019215667,942.489182398,486.483626852,474.07871292,43.9032131435,882.382330184,445.223380878,562.756955062,259.074984184,346.549417144,484.162917391,999
933.842504016,966.6847365,602.845706427,749.65306862,849.853653048,338.753472269,851.849340388,826.039371889,167.513300138,238.459139021,634.520696829,64.2403444462,235.373545337,153.258639644,558.120991069,948.161469191,588.613264268,552.086369549,53.0666061926,679.779974397,8.26150070867,531.460860335,983.982064489,338.832059042,913.539273058,999
932.552784488,954.28869599,24.047796165,757.559373276,849.402395772,344.691557226,855.023770441,845.405098685,680.479738182,234.325341255,630.185751535,63.6760475845,917.080238541,667.785035592,568.825950821,954.719348472,236.557063874,879.108607624,72.0315905582,611.939840065,37.3468633017,534.752060236,394.784489137,346.765146062,683.24373157,999
930.527449769,956.621196892,809.623517684,771.311638503,848.287413695,368.33322548,827.588012006,830.27872242,382.892610221,239.268412245,636.190767204,72.0194202238,587.452555719,289.540767941,555.102341642,951.609683309,535.150483936,173.465421544,63.7867487235,184.135091635,325.157630362,536.043001738,421.961389774,358.930407058,528.617772759,999
938.837704244,956.36216147,289.791841274,753.739681768,850.262978013,361.048694369,841.362939452,829.834805293,954.655732949,243.902805498,623.67146278,61.6952655859,181.408675275,132.935642416,556.527332579,953.353544305,870.828002845,34.9426212776,73.1858568995,138.818567224,246.93952552,543.920386916,683.50404674,351.557201317,885.452393013,999
931.935580378,963.360621677,30.064588854,750.143514446,854.972278135,357.23463823,837.743808449,840.465009081,136.016598709,237.534467898,631.706022881,79.686216668,509.965460618,944.99181905,571.888111548,957.814242725,185.755489689,187.189879238,57.5903011061,67.3724630521,379.294314581,552.670845668,630.508963954,338.325247829,295.813094087,999
922.877019401,957.560540529,558.790271288,745.333186725,842.457980526,362.574453718,831.517063148,821.575651795,922.221827079,250.346462283,617.832305628,81.1769458706,455.531920111,948.375882368,564.356981385,947.22121298,488.296260754,629.161336069,64.8124195154,871.361925091,60.8985801071,529.645817301,148.598977024,355.040454297,740.713250418,999
970.126750324,942.146010992,791.432005192,721.992339346,842.341683878,355.99475878,854.756948804,843.718390069,766.797730159,244.053270449,625.306775961,68.0811172577,120.733853454,499.397712385,550.939534601,940.086736658,798.8592704,260.318147873,51.5534830062,2.99477408163,493.187835428,546.399495659,786.674634537,353.719482782,944.29352543,999
980.170608154,956.529752682,603.099784912,728.553426539,860.693596679,353.727818594,855.033078037,838.072482874,125.092893715,233.837102941,632.046692457,69.1193506427,969.864144932,57.8421045826,549.163424765,940.368273877,594.700308177,281.869267177,67.3886312994,712.402337394,783.934598338,543.261394133,489.806090921,361.012845322,965.007977286,999
966.210241855,951.657738898,108.473947401,735.39604687,847.697334571,358.358825065,843.131001962,847.724738811,309.424847009,245.081036626,651.064241121,82.0678138564,969.352474785,199.976783512,531.181262507,942.897929826,402.285417315,868.56543424,71.9193747862,664.45272086,395.105525376,539.058486266,715.949866589,359.070628213,68.6483119466,999
966.372722462,962.973132882,61.0666527192,741.810927599,842.280922571,331.868196861,836.212437049,853.907804655,809.297640584,242.583252006,631.275305034,77.0556974125,675.460061937,593.361545464,524.991905861,982.203137488,969.789256773,110.238266886,64.8478187383,299.064249821,480.684445695,549.382956538,290.298663928,348.04153572,701.773549857,999
956.950045678,948.802325668,658.048987853,728.752383563,838.459650784,335.754691369,842.591577098,847.461567662,304.688544218,248.234940484,639.017374517,76.8504453689,517.077810303,6.2172406778,526.42173017,978.20019916,132.293264606,414.040061987,60.9793225183,594.754575942,563.598473837,534.537093681,690.763393716,342.302290846,599.281610774,999
953.799653031,970.125501836,796.00913224,746.608923717,839.917417453,336.877465454,848.489129508,847.49353613,183.767417848,253.519524106,623.819402512,86.9868354274,134.896457178,833.054808303,537.377265826,973.287195323,667.281248365,632.498152184,67.5803017153,804.052609315,423.329533285,541.611844627,770.334527165,339.542723486,541.396820404,999
967.823555771,964.111700356,151.325073595,741.79317243,852.603166296,340.71162932,845.061254055,841.31322928,32.0302036207,248.384651274,647.937311354,86.8469327323,358.148709326,566.969592476,536.971047527,979.648725761,862.877161457,655.977566674,46.1329862249,528.933914602,910.312393151,552.751708114,579.816817652,339.844458619,804.001893683,999
974.931086684,986.637446816,147.907443102,758.442752783,835.204832679,358.9067836,856.650349619,836.906496124,726.082873271,216.502132921,637.745775807,39.9523728914,112.487186762,122.207206321,553.487328752,941.660568904,159.278872124,930.183283736,50.6240309004,613.530138773,732.223157448,549.21705974,941.821351134,359.058732421,466.851871809,999
969.479576474,973.410485324,566.017915347,763.372092334,839.04295988,363.142199922,842.745484965,843.963358089,709.490584171,220.683857936,627.270808794,47.6367213446,315.73222891,720.359029234,534.977051503,944.450797718,394.35898707,972.963456218,60.4112106682,615.619319549,103.874466515,535.697951442,501.347032068,342.570014186,926.487524425,999
963.967846329,990.977342706,555.668502638,756.468277182,841.899836134,355.58225663,861.241322819,828.841753228,611.144143246,219.4749402,629.007758536,43.2030526802,624.546238162,649.064399466,534.071575856,955.164892016,86.1631782435,957.212464215,73.4099817776,707.343066373,980.275321647,551.276699342,874.2211873,361.20048947,935.207019195,999
965.613753667,989.708031512,957.535099528,743.583320732,837.947095891,354.89360611,864.095374823,834.025238204,263.440961859,223.64434396,642.99599088,44.5531072029,612.018215069,118.584832859,536.359352366,950.682507672,123.635577889,413.896076128,54.4861631077,564.42362555,481.817211759,538.25548274,790.941433625,348.968726087,196.093694194,999
926.915629509,987.729641771,584.06805243,753.09823794,853.083235189,343.101370353,842.871114156,818.882235098,242.7271339,229.039604606,659.870428204,57.5347657325,131.565721541,907.505318458,558.780536409,957.380439464,531.388243694,62.0424240381,81.4483606883,556.733341466,129.886072613,538.723567935,355.682502531,350.349331198,39.0312013267,999
951.190866299,963.179683269,536.371393756,751.89867118,850.812679842,352.176008706,832.478570824,818.929431785,724.143219547,244.09967621,642.204224346,49.6327028292,285.084068097,23.3849301371,549.379039957,957.89149047,927.975244204,568.657102828,71.7448868963,985.083038661,445.756743234,539.135279413,70.4820861881,360.505236723,695.847915262,999
940.362649977,975.877339922,148.275185754,766.971831407,845.502908597,362.387584773,839.455716544,836.812557696,89.0397236497,246.16066725,664.806497623,53.5334316993,458.650552112,697.790627104,547.944979758,950.809293341,765.154915868,175.373668472,64.1036925445,617.941857494,230.542270128,517.869189242,240.865081709,353.793859051,417.365443207,999
952.313580821,979.826301896,482.026913577,760.827189995,866.41752436,372.334598126,845.143643449,822.899849673,725.494352009,253.197718007,661.239600827,31.0509178448,624.576680841,915.997701012,542.647112166,966.424273205,130.330001213,879.717412747,61.5750394193,384.251821724,141.593525168,538.976353653,780.355858072,363.220965199,486.448605443,999
933.737541678,980.098095507,212.6278316,774.08427042,851.783335387,345.957100001,823.138377556,836.906710657,830.697594823,233.165883784,662.220237652,47.0619154712,293.343859414,952.106661521,534.639849234,940.962057153,603.99048857,218.305856936,64.9216216886,744.874707883,536.284405938,554.710326509,734.276335573,355.248949636,939.535549356,999
940.095771962,968.403151963,654.655477919,774.241384946,847.257565523,336.849324541,834.986957137,834.318310699,557.882862911,245.274689746,648.544961716,42.2206550161,351.581658902,686.268651634,551.639360292,955.399281751,676.733054433,185.295271929,70.6715865608,656.27364567,776.344606021,550.951202042,869.17519457,358.158875452,318.287165487,999
944.396328885,968.144545204,941.495852301,779.899314679,838.981556846,338.879117759,839.401346122,839.685799688,266.883693244,241.950544285,663.063534202,53.778214829,482.967610678,137.738492081,552.829482316,948.247229829,219.074857277,667.499662668,77.5774357228,883.422533958,342.236420499,540.974123416,832.663424653,368.017383804,450.229178115,999
959.494716553,968.376529706,313.463410999,757.414145129,855.949042304,351.041539605,822.328246476,828.917606292,424.161390519,250.529979249,653.085662334,57.7527887214,976.053669436,471.815623347,560.154473828,942.964366868,4.4779814167,488.125233646,70.387858866,81.7311016027,339.924765005,538.80640195,178.591644225,366.673159581,290.604418701,999
926.181694328,973.028094134,772.110183218,752.47188188,839.830618104,361.437325666,840.853116053,812.338507239,900.197856172,238.395041064,659.938746556,68.4157110199,499.373347318,22.5736104423,536.962353103,974.185093606,122.449762008,491.55717615,77.2660242495,99.4480696289,622.076070217,535.819220305,44.3432471579,340.611658328,907.029783271,999
933.656979162,968.629876612,430.466618391,745.047345132,855.50146294,366.47682532,833.485630152,810.571940123,21.2769253339,230.224277279,654.257535317,52.7485545294,970.936610106,629.451281919,544.278860743,968.651658354,883.000496377,142.829387287,67.4395026585,941.054108861,158.328795057,548.268163591,598.720729674,343.799831186,511.784470818,999
935.72814064,978.245154131,634.033737159,741.564946302,844.853188817,360.883937422,835.507974161,826.970936881,960.327311878,243.324261429,662.842222856,65.0090303812,896.306741555,344.737187385,543.159285739,970.059517196,164.441997052,800.611178987,77.5714649293,454.99646612,678.224819635,538.859001851,231.841376201,337.277497233,520.722108456,999
948.226027541,954.124219357,119.06906066,753.1467578,826.489594694,365.858545488,851.590834918,834.567770889,684.753995223,231.955663336,654.48107995,54.7776389683,502.360858704,578.977052568,558.315143706,957.741681425,151.244035012,277.519714763,50.5312000781,170.354080573,652.633866168,541.420841009,783.001738767,355.431984478,435.353992105,999
946.012264134,956.974643586,323.692867447,760.419681824,848.675669567,344.532028078,839.021186457,841.323897693,377.871483432,237.288220363,661.55013773,72.2097538761,877.861177689,111.623582763,539.934263078,949.621304378,998.171477117,630.021898784,33.4024577739,578.399169103,582.664167034,530.487187981,807.751654545,336.540726303,116.053750865,999
