@relation db_C10D75
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute dim25 real
@attribute dim26 real
@attribute dim27 real
@attribute dim28 real
@attribute dim29 real
@attribute dim30 real
@attribute dim31 real
@attribute dim32 real
@attribute dim33 real
@attribute dim34 real
@attribute dim35 real
@attribute dim36 real
@attribute dim37 real
@attribute dim38 real
@attribute dim39 real
@attribute dim40 real
@attribute dim41 real
@attribute dim42 real
@attribute dim43 real
@attribute dim44 real
@attribute dim45 real
@attribute dim46 real
@attribute dim47 real
@attribute dim48 real
@attribute dim49 real
@attribute dim50 real
@attribute dim51 real
@attribute dim52 real
@attribute dim53 real
@attribute dim54 real
@attribute dim55 real
@attribute dim56 real
@attribute dim57 real
@attribute dim58 real
@attribute dim59 real
@attribute dim60 real
@attribute dim61 real
@attribute dim62 real
@attribute dim63 real
@attribute dim64 real
@attribute dim65 real
@attribute dim66 real
@attribute dim67 real
@attribute dim68 real
@attribute dim69 real
@attribute dim70 real
@attribute dim71 real
@attribute dim72 real
@attribute dim73 real
@attribute dim74 real
@attribute class {999}
@data
449.049294663,806.205504216,835.553611608,869.134830659,551.775999082,140.203456258,116.511430404,542.256659071,236.907404096,58.4223510182,203.361521313,346.014233416,760.878222568,447.987547386,965.27577097,550.092652822,37.5116741056,902.675879703,156.638152818,26.2263674443,705.66569375,108.059989236,920.564571207,534.601216164,285.978065221,255.570436174,242.660097709,545.969453593,144.61623652,833.210750205,489.916545602,52.2034985244,419.212419748,953.851804362,956.627221682,43.847305245,61.5097839202,338.136138518,980.403882932,982.632326983,668.960865685,524.584607323,773.83534605,648.870583862,63.4744109991,71.9987618509,126.733069146,452.510997503,917.633780543,128.020254958,943.958372696,938.977063776,668.903217685,429.842714887,768.768612812,585.004126676,432.887253201,454.973946877,338.48599784,718.336707781,453.817332409,446.331542568,634.870777028,168.076732747,414.120748429,564.191294671,58.453635242,496.942403775,545.231743264,457.174506534,861.353781639,258.646582502,65.7055342369,467.616391959,268.829559042,999
440.94861101,477.327057923,856.913641254,864.63648374,556.137077785,130.975053864,28.3679199035,545.076573308,714.612989485,370.454933353,607.533450645,327.923154229,766.890527517,432.248739265,975.031358001,556.674095882,59.9225609819,225.059740874,157.075550533,466.691202475,536.943426978,914.202157113,931.267994507,531.358753771,721.909805992,252.896404679,228.609398377,772.352317773,962.935448697,851.252547103,476.725915874,62.3242862973,423.853890177,932.526898966,974.367420732,31.4587507355,64.0676904429,341.413797702,620.172821222,1001.10590955,658.332733982,537.532178927,786.694047106,643.561593314,51.0156082576,462.161485775,43.0146337297,451.015012885,935.087617093,135.902315913,942.81060856,937.58460827,655.685097066,439.580908921,759.114117296,572.325334645,664.612534071,467.908757978,337.798824435,718.974853808,451.632987766,445.943799305,627.346253596,927.890909841,164.175601829,559.928153345,59.7188680041,824.653210521,544.88919203,447.003188236,866.237395313,261.293080329,650.464133891,482.63591281,257.263963728,999
458.198192554,695.011482114,860.895247727,865.450771284,534.064349607,138.449255832,394.959849013,560.130739553,389.444440167,79.4203060583,279.087828313,331.178745663,941.307086661,441.612304227,977.622336754,550.59576979,384.888608509,307.520832635,143.329753143,160.277197186,96.7186371831,225.347161978,917.249827789,529.936872088,812.538253972,269.469657263,241.318227277,760.323736425,510.009104701,858.144663272,488.331166748,42.7029370741,417.483016598,955.433747579,947.989913605,34.7693355079,54.600216886,348.087557023,160.937391015,978.474610151,653.643482935,521.679793244,784.441578007,659.513549345,40.7614031215,208.252084674,272.144697202,465.821729775,924.9145154,127.834679702,954.42564932,957.333252584,653.09656086,448.718368077,763.063971782,563.216578733,566.796877824,470.19450809,347.476159084,733.420071768,453.249807468,432.133107157,622.462679807,881.158804835,91.3813922266,548.829430999,51.6334989737,498.977378822,562.748218713,459.042309194,868.463919014,260.604370231,153.763062779,461.390392643,244.331715041,999
443.145836989,522.670168578,845.468635934,866.532108731,532.200410998,134.856634257,703.559694321,560.420495233,157.033731064,524.235330536,618.436693879,328.908636444,268.719523929,442.700437619,957.763194196,551.014396916,192.681394176,404.976924449,152.78843279,396.226367933,46.2284514178,189.519758078,944.633603141,560.220726169,287.531453398,263.851612777,238.726977086,250.74666445,888.709021715,840.970145811,465.273841012,44.895467595,441.178737982,950.566803978,955.707745288,45.0404343449,54.9836320627,328.122156676,362.818143492,987.977815716,663.032810525,530.148842549,788.860682263,659.068205056,39.9832733238,590.443559555,777.926946564,464.066975728,922.101094276,131.736368785,944.161503488,941.818675873,656.410774142,455.681083928,772.272146349,591.541699281,989.149138166,456.806803434,331.911525099,722.778755571,448.41250439,437.645472043,634.948635235,820.024996833,317.320627967,557.676662152,54.444552072,178.056218149,558.68824115,446.133402407,869.289618924,261.082722966,430.409064142,470.928402395,264.928468378,999
470.852304876,93.4578744456,829.02236131,873.687058493,554.9872196,123.679312603,635.56306915,576.63859887,338.417010729,797.343451377,480.061369687,345.778175754,275.421845549,440.832042791,979.516969121,557.091311711,337.270553383,261.852072753,157.036525411,395.881305469,500.717564993,664.544619949,920.883981104,548.914938458,457.833074291,235.154727249,246.758432004,537.71451354,965.046818722,841.162899441,497.612284082,61.1273355963,414.18344835,933.020910662,961.37502117,43.1112749995,47.4571425018,325.519056345,686.471951965,994.43164434,665.866034222,526.254546267,775.544366347,670.085521229,69.4093207186,14.1141072402,277.081393637,458.701518067,938.358516595,132.197520801,961.167965304,972.20455527,660.372436394,453.189075024,782.746878454,573.313427622,426.800157462,444.95206078,343.282664381,723.890722387,470.758181324,420.325774739,655.151060933,558.590638151,993.824440866,544.581712399,70.72939463,631.799453022,535.462989375,454.727207647,864.471721928,262.063466885,430.679641857,473.71467474,259.373924539,999
450.213329101,739.277015807,832.006222744,861.316638183,555.243543323,143.275682037,964.320905629,571.447555077,479.990826023,88.4668339694,269.280455349,337.365706161,550.759459204,428.040860186,977.352370909,558.390112696,78.9723709354,780.938905056,174.014767972,15.2382504929,637.86802905,909.440854649,904.550432737,554.006678259,184.04237707,257.221709938,234.512457832,229.162660381,965.258584573,848.792633895,480.813720718,64.9785447785,422.736908614,938.954274935,964.617259567,53.0608769307,46.4727236506,332.956624382,204.748454298,998.104829461,653.94258574,530.930462546,772.59203196,658.610707206,53.7602309222,354.211266309,794.526566136,461.450590782,917.795534187,139.322145019,949.024174184,944.682425402,684.437994798,455.314683732,782.242439019,575.495760359,191.185651303,444.243771347,330.798280055,706.58746069,444.767395208,434.576923781,640.951313022,378.585195564,742.995554384,548.278684709,58.6019803989,45.5174785464,539.478810244,446.269655628,869.450194856,257.827559085,142.14412892,465.589602014,262.471297048,999
447.002046712,653.707613598,817.960143856,851.221133065,548.871620253,138.083235047,608.358750566,546.18620676,75.0570226118,503.098734194,292.276438224,335.014053259,699.203636423,439.759679661,973.120171399,559.389427425,958.915676015,880.386197328,176.846688027,311.304199062,781.769355619,622.4812652,905.828166507,537.136882078,419.649304844,256.982788522,260.0502776,636.247892876,939.781237043,860.548044182,482.21832429,33.8288492701,431.079725085,930.507911949,967.646242597,45.242350192,43.8172675397,333.880974008,707.53744567,987.215182597,652.716112659,524.99874754,764.846375405,650.732285606,72.3125667092,897.933350507,781.493623955,445.007100816,933.46595188,156.781815305,945.879024562,949.665929352,663.328749594,452.524657867,775.352130882,583.760161015,290.212236956,467.0173806,341.584815758,731.348495496,453.586688363,416.451526076,636.527300374,857.321313644,596.376174208,539.483157549,70.9184201337,908.235349584,547.929342607,442.542262388,875.109894808,269.123555003,917.684950725,458.396370601,275.174290724,999
469.750360324,720.576456668,842.383719792,880.196363056,559.546614657,135.066128012,162.833963846,558.687007446,703.911542734,147.277795088,665.884863297,340.494803849,114.286072405,432.100125502,976.853597123,552.411842474,590.344611322,472.189087202,170.947102012,910.050754683,72.9724195474,917.46309361,918.024218332,538.998321315,491.525776636,258.128408306,258.482574951,539.166477735,367.00225921,846.629469685,499.079708966,44.7966254085,420.41023462,947.622898681,972.689572799,61.6857904453,67.0973432981,330.316132215,353.206998379,1002.49852172,662.853004359,516.31138494,761.23079404,658.286844797,61.5603367219,570.573312868,169.732988783,451.118469091,932.699105294,141.125799276,947.507793684,967.186074534,671.938007258,452.856954914,772.140233187,582.792438273,549.058359345,463.955354936,338.420620059,726.612656218,469.416702492,442.094653011,648.950404568,36.3690818415,51.3795299355,550.172126106,62.6245741535,691.209265298,555.163048025,452.137287322,865.790100448,261.725069639,727.861459216,479.374656364,273.580154216,999
455.044942969,899.922785802,856.125537548,874.678055656,566.309873824,167.517052266,105.455278635,533.036230122,946.601065369,151.48123775,582.296422417,344.277443973,178.069941465,427.855267505,959.678483397,544.059160919,945.964207826,167.651949672,133.610667673,21.0165306833,719.83558715,708.657087565,941.548361271,562.946084453,885.309809071,235.541809278,266.301173309,809.721100103,9.5804730198,858.158744182,443.271471187,49.2927390646,458.976444533,926.69475221,949.368378438,34.832850065,33.2287627565,358.676360663,806.780564471,956.652845315,659.958582328,538.425363507,754.862786196,663.130671421,47.2816504508,627.235882568,399.832387285,443.879016293,935.201992444,135.921528173,935.817999415,949.840481101,653.151458,456.453384422,747.516290287,549.510765766,498.892985461,438.884930368,348.648224216,735.472533702,448.865095764,457.171951779,651.496300048,880.330776375,178.634698251,557.823796456,51.1676117591,357.191610844,572.694321107,457.244899347,842.939482629,248.261621437,931.209172085,445.981393242,267.480453175,999
450.984248754,56.9933378782,853.808007875,861.093626733,564.614307656,146.136446566,297.6463927,531.508142813,335.415957041,564.980649276,565.696946914,345.223335584,789.398589445,431.004138778,969.893240312,549.343449024,617.993826419,634.560718099,161.73057709,393.833499048,139.761657721,553.026957828,943.920947596,549.1549081,648.899561196,270.779747859,260.196790667,839.936378039,732.11499325,857.021764336,457.971954234,53.298158078,443.838065005,936.983215818,951.468444303,44.1865682423,46.0524376647,334.134457938,343.127792223,983.04755341,675.464298896,530.032247952,771.790118359,658.745140601,43.2055714509,798.713027651,993.134120621,448.011809863,924.404836352,124.481725558,936.338041128,942.897083757,642.985070387,466.417420591,745.310207876,557.694561768,993.311296138,452.333284361,327.759719376,746.547844619,459.635383974,441.043884034,643.469847411,326.49205352,930.128020187,545.72075314,67.2278608746,861.220870515,573.426432616,441.604771481,879.225129762,246.910344531,639.068238246,470.326275075,262.668847007,999
442.546346461,121.246554999,840.642246822,862.60355315,557.271320051,155.180508541,767.712090686,537.804087129,941.148397613,381.433006244,519.012710412,333.191278433,730.051985136,442.467037993,973.244670814,554.876870495,37.6865206595,139.999366477,151.893359805,840.55108108,171.642245799,453.567883658,940.054875963,569.805888561,963.286064782,276.557777374,251.641809983,488.06436508,716.03084935,841.785505439,473.358931535,42.8013408783,433.752611117,940.810291801,931.449631848,49.4257363383,60.8690104347,315.509163498,640.287363617,982.184092915,675.82910159,529.047705842,752.156871465,651.30012509,56.5220650565,532.765281494,686.448709276,442.166019446,928.224980043,135.549646745,943.443269604,961.488411154,645.889044222,460.488121033,767.185264172,567.448663636,212.875206739,436.256397021,343.454818791,748.497713034,457.093593244,435.868845407,633.295623138,176.084263737,520.675446268,541.949522447,47.3845836799,816.300034692,567.13193399,432.430197634,880.827322708,252.451853374,637.212022714,479.610548581,257.925399761,999
440.793633744,266.047305824,827.583317973,868.570035384,552.934219836,161.296548297,817.188206627,548.452030091,513.169754282,87.3558611639,845.064148122,376.107660086,645.474633735,410.537027838,960.350688359,568.786505954,600.052583871,676.571048695,168.416523866,56.754352964,250.0434969,500.510964259,967.725525451,541.219223957,129.824415887,284.698606091,241.064234261,951.92175908,202.357976158,864.255758499,440.333033858,63.2351928512,433.282458306,952.443096273,961.346625721,73.8300587794,73.4402449107,335.329155836,217.779622946,980.429813604,636.098494601,524.41067212,733.955463276,636.505108414,16.8872342187,695.250988433,429.706082811,435.971566318,938.855586343,143.358556923,907.108411952,950.846574187,638.908484183,459.1755682,753.865944563,596.212854152,207.633419921,453.530715459,339.430410649,724.344158207,400.425319896,461.936163409,641.059472395,632.455051193,702.266237092,543.467263174,61.2148444957,773.166388811,574.44657859,452.426681662,880.937787973,238.497111065,121.798528101,440.609877264,265.581479197,999
439.883422089,582.61340744,821.891898003,880.172261149,520.892807657,172.34194781,113.906155009,565.013905541,803.662444798,446.97506505,100.730722392,359.467728188,88.9149411218,438.104179642,966.345528902,606.213420581,951.506716191,796.167317009,167.371541527,109.316228157,968.298451708,11.2014784219,969.239056979,542.820113911,450.394072921,289.018871341,271.238065906,665.54745529,172.379699128,851.533065767,462.571617898,72.0479200991,440.652294756,971.314391394,948.601845641,58.8506377249,33.6912155798,337.508147673,540.608354773,972.87679686,656.148527337,543.297133835,762.850884881,633.980109012,17.2639465404,531.028820476,809.550047544,432.159067194,951.668542729,149.767997345,911.541551696,945.719466242,668.660885221,475.732069474,747.359157472,583.787299471,730.910433266,477.675699415,357.515270567,715.086329965,412.865453448,476.312591903,647.504397961,762.553830619,687.249859045,547.930243729,26.1704216147,812.161440918,556.965045904,448.555896094,855.452921165,263.390777184,760.734606822,441.661151149,263.347584655,999
247.832380722,635.53363189,669.584221309,35.0170217711,943.511493592,57.7012778819,837.199460781,452.28520924,295.582980104,242.940785213,350.912373927,548.830335461,20.9109875806,43.3040547365,748.8069375,42.9500357544,932.557437382,63.8608771735,510.076403939,45.9336175404,835.33939069,540.601055919,620.69481196,340.563666863,936.84019964,54.6080407012,930.471721669,179.329368997,136.607780945,665.09439009,748.283449835,146.650772097,956.312815325,41.2158412304,104.174648455,335.921342567,543.70996443,63.6414063842,580.842272647,989.123129534,45.6421998234,547.788297221,366.665494284,260.037877727,336.545233158,57.1100646979,241.452900961,810.131828767,33.980812599,62.6236335037,508.969637138,58.9254701945,545.241164728,745.514487082,486.242336246,252.145929199,554.042108745,614.578075573,453.773892588,41.9486470853,933.719684791,837.877358291,709.415808133,664.111453735,946.449804162,263.032439539,699.664939846,745.13887913,260.1030305,432.319783888,550.410673156,657.889875626,960.48066434,357.402724647,826.226025956,999
158.38010331,644.881646056,635.850161166,176.451328766,935.649123869,54.5925570753,835.344510965,465.252775736,307.775352281,829.587736803,347.603518383,554.518801808,330.235867871,33.5800634901,752.511562416,51.5600865051,194.306951927,50.9753301916,626.375135488,42.5012014284,840.717711718,535.036396122,24.5657140679,347.264884315,944.611264844,44.5926685636,876.233401688,562.881820763,74.1702093574,673.306530972,753.513091345,145.89762574,956.470135247,48.4072458736,711.667990715,344.236820349,550.81584975,51.0675476226,212.678936377,750.112252225,52.1981549896,561.325639809,359.772092744,251.195425077,327.408914328,52.8989658276,238.494377769,798.509491031,639.252254649,54.9225457678,408.012934502,55.8825785281,554.642225373,747.625028089,343.114488391,113.092925593,540.926176321,824.186927388,461.02353256,38.3506321617,941.613228878,830.238935597,306.211791426,702.97882811,942.062943133,261.848211607,440.925294253,748.880356168,269.878759696,218.497112084,433.978324537,717.769032918,969.283103975,368.471766004,194.413371133,999
100.279994902,645.64337308,211.935727228,344.828767749,926.31657485,64.7213172766,826.504305245,472.761416986,41.9094376722,991.198703113,336.810948873,564.993250268,15.4410023785,35.4245446126,745.109328051,43.3315387996,548.266855649,63.3720961277,728.819476055,53.2085288876,834.30784011,524.309742724,784.65283512,341.038518979,969.590594758,45.6046701576,984.26515584,167.603161822,76.9446331781,667.398868254,198.288382835,143.778091381,961.746758943,36.8720736711,438.187484689,347.343042804,540.737942906,39.3034881112,2.18523621589,453.494233941,42.8729794582,547.937804894,366.890333486,254.832062005,318.781158608,54.2264431907,235.879583205,150.820853399,88.0203906916,63.9803817395,260.925165214,59.2392383149,569.047728872,741.48991988,734.84773045,150.859161489,552.844602822,32.41933928,459.535759998,47.6554352478,938.880848106,836.769769214,537.453649246,343.684620726,954.774522819,275.662060928,408.692251564,744.991279604,265.209585663,329.601289731,576.466945988,884.285678626,958.983556823,365.451437389,240.74022706,999
432.735651375,645.284562308,361.693936125,96.8853067646,931.39734693,58.8060370423,825.204143403,465.448711224,667.62826098,275.699640031,335.672496024,557.994809125,642.049186834,24.5763486204,741.414868702,64.421370788,124.654636699,38.8131846098,209.891853747,53.3693612963,834.840686058,523.537469808,62.2312538239,349.71453749,477.550341897,55.5528718059,480.701374466,382.075310877,308.799240275,666.822284794,583.05914874,136.063022491,969.002882878,50.6439524438,55.7496546909,341.604660822,546.814412401,38.2893507213,640.134988525,234.638410085,45.5852064382,566.026086884,362.506106836,252.064209083,337.929593463,65.6031995305,225.790725026,105.42967615,857.31779469,66.6865069889,726.034974438,51.7639039041,559.439840069,740.164919812,345.952691182,962.413165913,554.536630422,129.06118075,457.551067678,37.2204274599,951.899281834,830.540194465,153.581488053,121.746675556,942.710987897,270.036041544,20.9921112815,747.083122463,285.298548635,548.137801997,625.437074175,294.357838683,965.75704571,356.267899211,153.381471545,999
8.18789215255,632.772597716,682.845072434,132.609631767,934.93781491,63.9035891334,841.948239548,443.603656198,15.0833185337,584.726832494,350.870674544,548.928636824,371.13187552,39.6980666092,755.855335314,48.1456581117,12.5853515217,67.8642846941,212.213782037,40.4255967018,835.301444127,551.06655712,369.787270869,336.050868607,545.157420521,55.1664087561,342.530722293,825.119620584,494.988392499,663.902744877,199.967029108,149.728120519,951.462101941,50.3870751341,653.465178225,330.461774177,542.74024816,64.7035401563,569.82247478,923.390735968,49.9067694796,549.189380825,376.810436453,270.121185333,343.512580167,49.3302130107,246.274229432,119.963056927,907.903877171,64.5246339945,565.263212687,68.2980065094,554.48909116,736.582999654,411.832297267,941.775595104,543.576022421,987.6438952,461.43728535,39.6154243869,936.15058356,841.809654722,721.034845643,755.953419891,944.579254714,253.239312827,583.570033191,747.953030289,259.768706677,736.044366787,851.369427086,503.366401569,954.513479597,367.950682101,279.225484984,999
342.399395138,621.596258178,596.001411072,21.3470221224,947.082440569,58.1995845202,840.495225432,447.995100128,67.858412868,521.415956115,352.995511943,550.438197987,579.518710812,34.2823034438,761.107850342,56.0714430978,922.570398502,68.1739807632,75.6218603962,50.4495572751,829.395195488,540.140626769,340.558620729,331.33684272,573.195626078,50.0820908717,321.089039337,748.365471849,700.034691449,651.220695687,707.519303796,148.636730489,951.808572578,57.47978498,5.57795890505,326.852510764,543.38495422,68.0200616706,747.768777698,804.306520877,52.1146966745,537.634980292,385.401603757,281.272419726,337.477633931,41.1963487854,252.164671534,966.438027904,674.266236793,53.0196398545,429.427590224,57.1448488031,566.903232972,730.911998224,49.0612719791,899.152706494,547.684668996,296.587124347,468.443144576,35.8092212137,927.312635205,839.373039943,577.974704576,555.333544024,941.213796156,248.309230757,994.388576215,759.800436992,260.607523956,984.972364693,676.583367189,833.843569468,965.875992357,376.365247489,79.3605655515,999
505.139294734,635.539517709,523.141894739,182.454232071,946.024762029,59.5862327662,825.411605941,461.193475507,10.8764758785,517.795045381,349.42543505,550.005512348,83.5729703274,36.7227819134,753.576934756,56.8597603203,924.163976726,41.8448215719,397.865930698,40.2482696725,842.943906462,537.112840993,276.796588814,346.634778151,928.753712011,48.5211287592,578.94271074,274.03934993,91.6620522592,675.154453845,26.4429800366,144.676337454,961.376967392,48.3222381755,26.8979294739,349.245288662,557.113491305,50.8887835032,250.425597994,15.4160653787,50.0032307517,566.770498439,354.780474401,259.438882231,317.11473446,61.7155396007,233.578794559,443.587417957,184.567030404,44.1907091408,646.549925917,54.396940613,559.107928788,739.380860984,663.88177409,196.945533792,551.908805949,855.999362167,452.766955437,45.2636165189,948.543627502,840.698028924,62.091833135,621.23549475,933.539881024,263.78735866,493.815442539,737.346462207,258.145520767,209.240121547,643.531946959,991.791197186,957.93665072,357.504417416,675.02992492,999
214.641518188,649.259794735,288.559487826,552.533517709,921.047485559,64.0410118207,834.896153238,458.063152099,283.155391396,661.924417549,357.663334237,553.42522549,773.266697722,41.0242970767,744.285349498,42.9241673953,0.329632484284,62.7445516709,56.8636644396,27.6862453117,830.856957493,526.273875111,363.63062884,335.300738987,333.556813734,58.070689156,499.970252901,264.952322011,32.9258632327,669.385170777,729.220664099,137.23402131,946.979968247,54.6136491145,681.998744645,353.420517496,545.353622859,59.8016942933,391.952079255,106.062386305,39.5337692053,548.606364463,362.97411286,261.999106056,316.164187267,60.8548059969,235.103942095,431.425155964,976.681589655,43.3983112228,338.496051509,52.4364546052,560.430685886,734.981206417,133.65587331,812.744046166,549.873368398,983.387063318,461.183544869,29.2231751775,941.178496935,842.212513153,253.732824324,98.4804684416,947.693688204,272.638388276,508.831832269,751.321981289,269.215442492,269.244767387,399.688200061,877.464481794,978.18658464,363.644763413,73.9640041015,999
848.92833775,660.032372344,82.2937574672,423.403373515,929.348701668,59.3436152049,829.339219582,468.274947577,228.834222859,563.017415917,356.617083346,546.523773554,579.241187597,39.2652990137,737.07038179,41.6274014582,943.379737749,54.9307014639,240.605359306,23.6453943572,827.977510495,531.65159541,241.281803413,334.967117697,526.516287092,48.2156209999,773.773476195,648.05924784,41.855106706,675.39340576,549.601887568,128.849699177,954.87789434,56.6520095515,232.498461614,352.851631947,551.585308342,68.0274660721,534.737275154,81.8038982165,47.3554339716,539.965568869,354.044117108,269.617416209,325.130610543,60.2633948804,233.411909494,664.302345372,412.292029474,33.1678412173,566.291681844,46.8442964599,553.687467768,740.994034994,965.5286244,652.715827713,554.551036477,835.031846024,465.866989877,37.6709224422,946.562417335,851.087198165,932.609081032,231.874351031,952.379689065,278.139154033,800.703942745,748.10988204,261.989556422,495.358927125,790.60662897,93.0284918249,971.269795297,369.597257455,248.109234835,999
986.077563083,643.877453308,12.9286260936,412.777092009,945.092943422,55.6005550979,829.163173488,456.19173854,531.882972266,47.3773441288,345.395131593,561.364116413,420.063364824,26.7027505051,765.184847788,58.705544093,840.515493517,79.9874486283,920.69596938,31.5499012931,826.701231697,560.732258389,168.361966768,324.003457301,40.3384604832,42.3879460988,925.179687895,99.9795015134,693.692762484,665.931429761,242.437943767,146.713944028,961.704905163,44.0071290079,797.845857514,331.772032876,541.14943126,74.2037534582,604.231762897,11.4718218657,50.664399902,562.409391415,375.248859497,267.84603744,341.043966669,37.2009756968,233.994567383,76.97947397,714.211583303,64.2481581136,89.9000677679,58.3116567169,558.998402956,735.410050972,119.347243027,634.258206221,540.156419536,629.242650866,462.823505603,30.558459013,931.999249554,843.208958105,456.445952497,450.690017092,941.360341977,251.700912708,493.215985649,754.796144163,266.403650194,888.107884873,875.423719127,556.332281154,958.959262378,377.235862778,241.159259978,999
321.048640095,639.75253113,563.571332134,520.288230229,941.17747846,65.9980584104,843.220395579,443.768951786,683.662742975,531.038923731,359.100202064,538.247043401,551.114103213,33.1973290754,767.429729673,59.0707445436,647.746414677,63.7128305811,695.096232251,45.9393615492,834.036405174,541.210165001,339.04888131,324.346519903,684.61174686,43.9148369799,225.173857325,749.377206338,758.266278855,668.442526837,929.62209876,141.371643438,954.914106592,61.18296982,434.39673896,328.888987834,530.271824361,65.9481157793,873.27457549,760.947337753,48.4191819236,556.35395331,378.499381271,270.88760362,338.719074665,58.9702502986,245.648951128,932.898765216,29.476548068,60.2703463013,582.929991948,82.0802741512,557.960375662,743.96657475,152.221966347,650.736056551,552.367609636,313.430491338,458.945932136,39.5665128365,948.156976399,853.703849933,781.442791149,71.154385407,943.605480591,243.306831349,613.060799299,747.048562485,253.373269244,380.589382907,580.119842958,59.1531893725,957.476228824,376.765886082,173.765595443,999
168.421438508,617.046608489,187.321735896,534.801632314,946.925782139,60.5146492472,847.28042037,436.974507335,605.935709873,668.365741128,349.57251119,546.956569343,906.131954103,36.3485647852,751.304083876,67.7318997832,980.212974822,73.433060915,756.04456733,49.0863513682,821.919333026,530.434792377,289.043592507,329.607130966,367.913054994,62.2835390283,577.115969195,129.766204406,42.583117465,641.415021997,681.803909082,154.218382875,954.856946868,57.3357184701,616.36062111,335.197026644,543.636550911,63.7620092475,62.8075809708,948.534993582,50.0915727154,543.943994286,395.226901615,282.708976901,344.989143485,39.0428419608,259.505756651,775.393263901,454.28598016,44.4976813462,549.986250262,59.810756666,566.919226279,722.80602559,296.47093684,906.705203758,548.994534026,141.129290881,473.287714243,44.7400622974,926.188803077,849.718134615,643.187259767,388.563287446,946.070455511,248.381102732,326.675058104,750.478513428,261.046285495,107.312742301,92.9656927857,597.870102006,955.946914748,377.866226089,296.248472605,999
484.053603418,631.292944901,459.750820636,341.798379361,947.745237813,66.8447331912,828.325812186,439.719331976,247.817604478,125.178108081,342.238403357,552.727513202,375.650715309,40.224068573,752.160518189,61.2853303391,190.2547338,79.1891327381,55.8297090579,54.5975926391,824.786784415,547.489472551,515.738672155,338.175469432,874.608220756,51.9755156516,236.990685685,186.172232076,670.570230784,655.729495484,782.175942776,153.352930331,962.634433952,48.5139993059,672.257700305,319.176074029,554.910445545,64.6273594424,737.589781013,85.7421517446,62.3265005732,525.881412682,394.573654499,279.922059896,338.371639594,30.6592285886,243.233989145,849.264683493,498.658450978,41.8077531862,629.076212668,66.0347116933,559.941763283,725.90001275,172.883880939,667.382692964,553.016981293,580.598590812,474.553615981,46.479418856,921.905889231,830.261596176,826.258117056,508.33459399,933.174331872,237.714506924,90.1124905673,753.719562073,248.49786059,817.964956784,631.587410068,134.330256404,967.215285612,364.837314022,333.829977907,999
767.509507842,642.109222072,384.990390111,805.738445154,948.188311252,50.6239098741,823.646516502,451.094808205,327.082931224,97.2789552556,355.23758231,552.218678712,939.774500405,44.7690916161,748.073845475,51.6813412641,649.416056907,49.3050574804,192.452290429,35.9142307061,851.678154246,535.170769406,914.076271999,340.962183546,140.543669767,59.0363881032,17.2521446533,479.815268681,526.268920221,672.072842536,170.232891012,142.824951143,964.764213297,55.2761420083,66.0776462717,360.252393791,567.212974861,55.4513229067,932.64849804,987.95755031,56.9271663531,570.777060491,356.968080912,263.825508327,323.956842139,57.6852164411,230.296888383,135.832342551,776.849479297,49.8171706638,353.777671954,51.9465025237,551.396083143,730.668445195,704.086922757,626.154399229,556.513408364,840.739031861,449.434558293,54.5683664922,941.876770527,832.965542424,968.784132385,346.451604413,931.076861032,253.988083592,804.685052633,738.070799375,263.551533706,546.011270301,896.349803217,760.436766749,961.675268633,347.881461084,811.35444184,999
578.099306459,638.417596394,271.856850276,532.971713532,956.847000011,69.9305594716,819.610512499,456.131445918,38.8640216131,219.37283903,355.000552456,540.238825769,864.148981465,29.0477987887,750.305191021,53.8251062998,78.1259291697,40.7281475066,458.506437488,37.5447529666,849.62964258,545.302249939,653.092032336,336.890364767,408.576089933,51.5661540222,218.268245694,157.415739003,190.904337016,682.484741652,442.66563895,151.765442203,967.656727407,39.9221929628,493.734331276,352.651383549,561.187825469,53.2471339088,344.919766665,87.3917058327,44.7772317254,560.703084757,356.235737184,251.953154268,320.302544978,71.7337475304,243.359733817,594.178045395,757.529737885,35.5304759794,884.262643101,47.2056511242,559.245022272,748.811502067,94.6727787794,533.723263587,555.975162047,336.07472079,443.716184037,38.0242045393,952.126070836,833.319839235,615.039658103,188.679060679,928.451645487,270.169770669,437.98708679,739.518901423,262.081145608,964.604368776,132.118728141,832.491649019,962.126252436,358.537875807,719.823073098,999
