@relation db_C10D50
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute dim25 real
@attribute dim26 real
@attribute dim27 real
@attribute dim28 real
@attribute dim29 real
@attribute dim30 real
@attribute dim31 real
@attribute dim32 real
@attribute dim33 real
@attribute dim34 real
@attribute dim35 real
@attribute dim36 real
@attribute dim37 real
@attribute dim38 real
@attribute dim39 real
@attribute dim40 real
@attribute dim41 real
@attribute dim42 real
@attribute dim43 real
@attribute dim44 real
@attribute dim45 real
@attribute dim46 real
@attribute dim47 real
@attribute dim48 real
@attribute dim49 real
@attribute class {999}
@data
364.13975629,562.932689449,752.903636446,274.824248038,209.585658756,391.922262005,332.855037492,173.491938655,870.983592358,709.019961646,648.766296623,791.900058477,180.056402227,550.415134584,819.110940721,101.833728317,355.398393854,626.881768759,252.178462662,190.717719334,160.625339292,480.995245937,815.756807856,152.430387538,110.804241534,309.915223022,741.388769747,618.674772001,764.058556011,780.914193111,195.118423124,485.136763847,120.59629315,128.74419712,947.618574562,489.199176659,418.009877539,317.099236374,858.818459529,429.76932956,159.547996376,70.8442415096,955.625979444,984.817360431,41.1617221646,141.345844368,726.066356315,278.511190102,553.478392521,254.154395759,999
879.135447368,577.37297626,426.458131237,806.450255868,226.891897043,753.67138617,757.340080763,531.082069229,533.789716288,444.302887755,616.58636031,24.6882427643,147.979071996,154.704120225,161.883581888,249.30721483,980.279458448,909.876645674,806.863346048,860.046247743,928.756171593,438.394778357,789.054708545,485.792038244,160.307847644,290.305337983,560.683039358,895.611297352,755.398552945,736.118459946,786.281195071,320.40257811,98.0456514458,771.626474036,372.681135361,67.5257670591,50.4001082013,62.0777445942,879.804501004,965.548377198,389.733258849,199.271060511,864.773421619,106.91342135,205.37009289,216.425446026,197.213570328,818.24630441,954.086087357,908.218896316,999
150.223627042,781.182872519,654.71096291,137.179194175,119.336229589,751.01518721,266.159236086,972.648594299,150.897670901,376.114650241,637.834124253,204.833423802,71.6449398884,208.007098255,547.328089676,503.988498526,902.859903776,110.138286349,247.569326073,253.575663,415.332846651,922.781695066,634.040806631,876.274610089,135.468023821,422.205673947,612.424295708,293.012916015,848.216566508,324.130000395,497.998987099,7.72205527915,659.122759356,324.666710416,310.350517621,194.314489843,975.621796745,946.353657051,640.422818808,77.4160973285,346.828531774,262.553669708,361.671851737,844.677871135,961.408149414,410.405947984,833.056988698,306.028979696,744.721510159,170.680574238,999
398.831870795,524.023190765,419.289392415,792.30105498,928.573666417,679.468982063,596.721130033,669.963765926,860.616217291,507.823322177,954.605343169,445.197466772,713.028377851,744.367835473,818.461331178,594.369834918,308.506537655,149.975188118,16.7016791644,591.562091888,23.0257975513,854.312706404,705.658026518,289.897291811,212.821795033,949.619061103,972.073814136,251.820994494,600.250868441,495.729216587,412.068617439,376.99816427,806.303510881,355.811707889,558.431364912,325.903390499,406.022136115,572.32134328,982.200209082,917.845881497,852.80113161,313.95978332,129.83915655,894.084933944,368.523264903,776.974942486,473.922631563,179.85536668,428.713735219,807.919927332,999
353.091134316,53.5364317561,785.368915208,430.030747268,956.142287362,436.862125554,64.8442369016,901.671307365,265.473450502,856.984501168,854.161448468,412.833293089,416.693534324,499.365960645,846.322643837,34.4674697521,854.073057396,169.890255742,53.6946467201,75.4620618928,865.60346805,915.246211076,318.254182883,573.373190185,566.787783821,512.55233313,348.460473524,247.550752988,168.886522555,32.3541251553,294.748888623,877.093015466,415.194457521,203.54043245,439.115487895,731.101501424,398.025043547,364.389064463,918.988885272,374.997477208,579.431162567,370.865726591,531.562930576,904.199735855,730.29229044,951.464765053,571.989286792,415.253259914,675.249843899,647.294280051,999
347.306699397,314.536295428,185.073805412,656.771512578,477.709358509,885.963773493,93.3956387351,616.209845082,347.733717352,391.64283295,731.343687555,590.741045538,102.17000613,863.226062456,71.4691395175,324.432248703,394.980515255,656.746922722,551.451896703,104.119872096,694.233855486,790.010583803,408.427692455,428.397422972,322.040867882,59.1530418369,496.378715206,41.3578668391,565.704130456,939.769897617,981.882256706,790.105730672,134.7700745,318.055612382,17.6129169188,195.717676437,958.398644539,168.682765118,478.34581651,589.244482336,818.442715222,398.690489393,110.809615199,157.511882542,595.855255116,210.439497014,996.58978934,267.890961486,971.519749782,501.731044754,999
56.3841976269,996.87368187,267.324730776,17.4753821932,434.264489453,874.202472412,739.281335667,194.83520954,992.198445922,472.467562384,41.7076117007,902.55780863,817.940067558,621.499198386,769.981701594,565.249438727,603.495375395,707.546190035,959.091050766,484.63380967,986.724157331,729.146585774,166.182162698,522.376325855,465.238646559,524.759679498,297.54211848,692.844131877,289.612329134,861.643213337,653.918665563,629.211660191,822.013209903,881.123560209,762.813686071,332.609924298,206.727767924,732.320392781,442.359956925,91.5573783132,840.643073698,94.5518123227,198.618989875,967.698584904,54.6063278645,688.059988828,496.612935538,783.916761464,620.682669568,803.360903891,999
665.131594832,122.17470763,185.683283779,341.436518632,196.330915953,440.977890997,497.938070785,850.151375273,983.366390852,56.1427029846,342.137984093,566.689683514,602.781654263,393.591750522,426.174172939,531.473147938,93.0984218148,619.187043135,74.2526136558,425.933906925,807.031021048,478.151307453,472.164084485,904.680693873,821.975411933,935.416518166,383.441442461,842.010800666,81.8984488525,998.277567677,709.237246614,93.3843694331,913.480528479,924.018789675,0.106701584487,84.391051305,810.340881345,867.719107415,44.482179758,782.904370228,411.401327551,909.231501779,956.477320808,384.531715865,412.92103112,313.371247353,764.760294225,347.133171278,748.461414434,823.636034492,999
364.586959819,247.095560305,747.016442326,767.321052747,836.68707206,298.212990996,136.770966398,758.680226627,559.547217275,273.438273386,700.425410944,826.824495932,245.736632938,0.434553027801,107.752254606,866.336637466,18.2728296075,563.770062803,952.026266353,411.121942592,909.626281766,839.763021379,299.196588645,865.801877129,713.814423468,14.3978461384,122.146044666,493.998365288,951.136879429,290.397941672,837.1088129,659.144088993,815.455730563,76.4542082484,785.294886081,40.9943636194,365.525656708,569.772862796,909.995711237,809.804225829,894.730955429,792.519494102,67.9224475319,30.1743125854,367.687454374,823.401360019,383.254471563,887.857539925,47.5190931423,177.543067119,999
803.85250641,685.357889871,954.220897726,30.9753201074,551.317425158,935.941785679,592.370835361,260.470377703,470.051994477,300.721340872,465.555406608,75.1220381524,375.209592342,559.758011018,255.224839331,352.981641038,375.390853824,285.674396928,183.295646049,664.226232511,803.174809782,397.050339288,0.669482558495,361.7485975,825.048827323,308.919555732,247.939489909,50.723162493,22.0271721613,968.971102265,919.905961345,210.615743325,233.225404073,670.599631951,432.125633297,736.269335175,736.883675285,167.737450229,835.569638206,689.111975904,406.809293053,281.439907041,554.567484943,605.196829513,826.934577268,884.485643324,533.56536971,293.699063712,472.663697633,877.791196067,999
569.829080383,177.657463363,974.907536252,531.229470507,782.073220563,878.163354601,171.183384185,351.480093468,619.099758935,923.863390373,117.88178052,460.828814028,547.881033088,179.556528988,488.780122916,323.372499507,577.123427257,830.82988298,817.108823938,538.874753624,70.1996246242,536.092117134,851.952531412,339.556875595,880.439055605,663.026955511,894.495543024,371.397459305,702.117417276,363.403788206,355.596697857,319.053263202,672.088237052,608.345933816,933.406329719,942.303006166,679.850265078,205.571720552,748.213666563,131.954566677,547.946582425,250.787111338,491.440158526,664.44559106,229.943037137,427.323172622,146.670319247,436.906082537,439.834460867,61.2749780206,999
122.839021315,98.2410088948,674.579221016,863.813794941,703.169518617,156.829738311,420.564328145,848.007020405,558.184186858,841.728203677,445.154412012,994.395646102,697.086129651,221.799194836,466.079787545,857.74251226,639.035911388,345.984491275,164.27040707,456.778326532,774.325031025,457.972148455,459.843632935,469.437569763,855.173675624,659.801336095,206.306029762,967.989289853,306.857188158,751.485785839,974.630368994,671.632525506,582.09234361,357.526375497,396.720637674,968.540021254,95.0903399211,866.22213766,616.879959004,764.998022001,366.411326242,153.978358079,760.246952702,556.203703121,885.73034813,544.349142286,968.768749707,981.446184421,856.852346011,960.34109943,999
478.129277365,525.811139302,427.78960541,768.543934742,413.154003227,961.212729384,228.442282335,384.942517983,464.563283155,581.47096802,39.3984834827,314.804418001,376.548112226,279.316749469,197.59753591,932.825428285,222.493888516,37.620361131,908.076463349,974.755520069,775.279010254,462.804067542,975.745847582,408.015759407,888.927077191,575.312664422,597.11881765,76.3563950912,699.992652293,190.180624905,759.141987811,272.395225997,629.912316092,870.148005264,480.75540472,181.914577094,623.654278623,614.441864393,602.533617296,965.083754633,795.351475596,158.253240385,80.7376159946,92.3136798277,668.20426995,1.10483321707,774.333414468,436.238789819,493.790874149,56.7175159367,999
527.009730787,536.360673694,715.025075961,122.648780401,940.953822581,399.177177171,497.352134034,204.889566738,615.121129905,174.158997957,394.375524432,100.770668143,777.960713251,54.7260999348,636.958879954,542.943153548,183.035420939,793.41385957,238.948598181,637.862139358,855.701969018,291.709295374,98.014736323,294.116772695,779.992725527,827.575835287,536.708890113,829.113533716,897.067661754,617.474647186,276.689423951,967.033925148,850.08153162,574.729269929,668.16633777,996.65193402,755.037598513,322.36976047,106.968955902,944.51031034,903.176219476,746.131296907,963.242022924,237.119051301,707.672874411,632.071280124,18.6263085332,475.253822032,395.896642059,223.30823465,999
362.882630185,624.095133261,918.207435086,851.674670958,936.268604738,134.864285235,295.245697212,152.61519248,420.579670544,256.775576171,157.896012657,755.450361955,979.617401484,72.5382675775,547.581711866,756.165423525,428.949579524,596.306074665,139.274728322,726.172786712,775.177932393,609.886105305,925.58127017,488.035444469,706.531414258,781.182743664,57.4903603994,397.928244833,539.453994306,8.26678277549,975.849104646,414.652377773,329.957849395,863.123411965,187.354891363,806.30818337,343.864276442,471.047217034,39.8312857518,948.269677739,846.655994979,154.816395066,633.781340115,299.89391994,221.516709326,697.192040822,570.687799962,312.437286252,753.234324798,130.952969099,999
583.257217355,716.939041528,25.996982268,552.590234441,218.780803903,368.373027784,774.711724259,573.949696992,654.011722086,581.155970006,202.327396794,675.524930786,408.435009729,681.140835012,229.745356072,905.767089508,192.533143742,320.512593087,880.25248048,82.6922745829,378.626139111,954.542383647,17.013047325,897.230565998,614.092625246,762.945638014,950.007416837,92.1761295446,910.253938258,213.628584674,7.90682916235,196.260204987,134.930460915,412.896515343,30.7256933263,129.784477212,212.655847814,363.736611046,880.693712652,366.415331375,493.761196262,262.576421869,491.642149835,235.153787106,692.017767912,4.95939134504,681.300086169,377.160452726,510.253964402,141.866497126,999
936.247673228,334.027939579,574.337855732,630.953225094,645.875765732,737.258494569,578.144110033,860.759606426,809.551772438,593.117437078,605.60001194,590.990176548,70.2942251784,712.697809936,440.632319629,648.249909951,38.6093914948,423.94568639,301.812881591,444.16126675,261.745045067,320.559084414,845.72774842,641.576261884,866.468142788,952.088199336,471.571003505,584.636874794,857.574801725,40.2283809791,929.191116901,429.726023754,289.692027389,18.2110995976,983.794075284,266.890390436,46.5329196031,433.362840765,422.734274908,905.105358355,759.61823452,27.3152972431,3.30070718689,409.791670563,477.5784774,114.014784841,35.1322432642,927.28217862,57.5031391405,212.592398251,999
166.872937521,808.47620009,891.404215448,760.320993939,603.904178868,552.70824249,503.713501143,130.298732961,422.467696492,632.896532148,759.834219098,109.163052737,865.219459491,834.3263819,911.119514129,452.053563287,504.231498621,341.9619454,468.251339339,125.205155689,939.684998885,444.969304779,942.845669992,370.968173007,265.974543234,392.172900782,826.210534821,785.715596265,881.670279045,628.456129527,784.535826514,188.011357073,345.760674478,369.656272759,941.394755304,172.578329145,889.826187861,232.292889707,291.28871988,895.01831972,884.269223916,424.507706439,742.069051509,812.900462164,26.4539925581,825.883384503,19.4199889286,820.748668689,269.585000887,136.347410904,999
683.189732574,459.622462413,543.380499896,158.156426384,803.207243623,656.400165157,131.072997584,189.995553825,421.324352935,753.536851346,161.996113506,458.515943508,786.774296721,426.98408807,54.9934705304,490.173530485,493.539178475,458.121987043,905.111369955,335.01998084,71.2707409391,224.9688501,744.514375188,594.137309529,285.410025522,208.59693943,328.288909785,273.695005372,387.503236461,772.597761181,596.776703628,591.149299904,823.312936277,966.603780943,248.306561973,992.891760583,454.174594242,129.287554505,919.669456117,807.694710373,176.150949325,621.923782729,316.408222378,156.588844552,931.887280705,110.513459155,260.970370258,967.348823694,501.67310843,432.633250264,999
33.9983312968,200.550204723,133.066945014,234.587680144,572.508460529,684.201462323,22.5419459395,245.105719461,58.4366679446,275.242999392,897.963004297,263.736883757,182.00490163,418.744702667,467.305874547,685.266716527,896.589438333,559.421996568,296.881910343,655.885392509,795.248420256,275.130390394,761.432507674,762.506826614,333.792875183,448.286505792,68.8095445663,493.550246418,1.2613040258,268.703387193,3.55933478393,577.660131346,195.885751031,370.116617074,956.579236477,706.254216492,3.11236352584,942.717004616,12.1178687375,76.453618708,291.967105115,235.294437036,348.741129733,652.863187906,547.033351099,463.136831065,977.487698952,39.8339622675,635.534966803,771.616969781,999
888.289875315,380.254080732,272.494479432,570.439161699,4.8363812078,752.578189642,291.663143558,249.806727448,958.406010814,124.719703337,955.896012949,17.3103341789,582.801828843,41.594197597,447.871476235,353.126293288,205.368132028,872.516460444,370.531642126,371.153112956,263.173024408,625.317417628,556.346368912,195.003212806,508.791536247,45.9616164461,735.480114542,310.306596401,86.7257835801,965.609939578,645.167674069,738.571338923,59.3498399132,631.48589441,976.081317078,792.885662819,540.369233957,63.5684492978,146.198092121,122.034939676,454.135644915,316.048089005,268.653201109,727.146213568,80.759867175,890.646893034,837.291456672,643.76182105,969.816853071,448.317630254,999
592.105484339,22.2827732295,509.538953638,396.500544913,746.476131566,411.011706409,423.744352877,891.03145597,259.106752094,148.564161153,735.349783425,284.957352958,115.769809149,906.206058072,283.167849434,80.931569364,649.460943869,585.714174306,707.79099204,999.523053741,772.281749536,974.645813454,932.7157032,862.689289499,618.349557379,788.442705169,558.462069504,609.826266382,504.25895148,987.582915869,260.295287702,913.222593434,302.095876282,548.034420885,234.257542411,540.409646229,289.732570305,184.552239045,971.56990322,822.812803604,294.107367556,878.900509348,158.065785896,333.273673983,475.420410382,448.869986634,293.168704432,149.426847916,413.652606855,809.000178863,999
702.029022186,885.578914756,253.542157817,20.2047857876,974.785671572,12.6513386528,540.128840581,703.038005652,508.520455229,853.913389877,34.2035309817,898.127950942,750.32415014,43.6446008061,235.47663984,997.343525272,943.995105532,166.531067278,561.005425966,940.548756931,668.24286207,757.513246115,127.397628365,475.338990856,220.870272344,834.967792936,867.534301651,910.941383819,951.260010252,664.519073249,276.031925847,462.501925197,972.592120265,506.440959738,422.390529663,978.26964824,295.571386752,686.522972368,996.750893863,569.728486466,317.044518569,448.439064907,60.4101716156,423.515535444,769.738979971,695.07174116,861.722429345,864.004028703,693.45647388,906.907444896,999
547.73705044,556.71826524,723.406266767,237.534334125,852.903878688,595.286884314,7.96426212498,29.4365400515,878.401315837,98.4296005449,365.996274989,767.693698078,889.119899409,858.5120105,872.984607856,794.858746996,650.060230705,529.492049785,925.54907184,947.200201546,199.880796914,819.620280977,975.555262733,640.660307873,116.558190688,163.046066736,547.854234522,834.293474136,268.5979108,384.520027645,859.798981081,729.614331669,764.961591942,942.672504172,346.035517371,26.1982090578,317.852122135,439.887023375,658.667266673,47.0412104891,514.725149477,220.576491953,260.742951578,71.6008864542,559.372078488,44.7089517505,560.120387835,770.102905977,886.64582508,19.7191523963,999
641.109405415,719.612933454,681.377828183,201.480741214,42.899297414,600.536914274,739.260497772,533.803301209,706.627355158,821.627315853,295.946706407,85.9573086417,167.046558209,2.23667527561,420.343885989,869.019420148,300.102604081,952.474144413,319.05718701,864.369277677,454.331500619,535.08427184,431.162638376,281.458072067,591.840468697,67.2820894934,505.967490459,477.008626634,143.73694408,726.441849431,951.142243942,414.095111548,645.22157944,760.451432893,614.584609643,17.0901367699,857.162895309,171.708041416,820.602551803,287.255899037,3.82282240856,943.145289836,919.480551433,583.794858144,960.503832215,805.345435652,829.218618321,46.464789729,710.239980744,5.70504605018,999
49.2117462737,738.402126938,155.255798613,533.785717738,407.862619711,721.586082767,416.768339907,781.396565224,369.5977904,942.416060912,85.8095684286,671.618235981,71.48370438,501.162709449,498.097435421,877.892936118,385.616061561,606.593104101,997.586037465,872.468735249,210.68144112,275.859032277,326.176199907,192.900515786,884.568290894,629.776495284,731.170183378,495.974116488,79.6293872459,454.913772761,117.404784827,680.334135026,793.175326335,556.444268585,587.599789188,602.259797714,78.0051554932,309.509491985,12.3092169112,683.447961765,971.256281991,731.876787387,849.965203918,15.3255556345,674.582930082,346.964872799,297.855380754,401.328238667,414.64861432,83.8502932636,999
996.476462344,146.746535431,570.144892717,469.65589237,932.558226773,305.153816966,590.024999169,409.762404062,890.153746877,521.095345139,947.367739896,922.572424538,784.542792886,570.631380822,874.263438775,298.096124793,480.297878638,194.491482573,905.340491526,283.416099932,242.712946542,843.010919131,321.027046446,63.1284619076,800.896723893,507.684689208,426.370062799,999.146194263,111.184577027,901.088197517,227.209170637,321.78980977,301.123778223,865.078054312,472.730449135,222.879275885,947.138883903,36.6002717219,221.900954335,91.5806543626,793.085522391,481.097411574,61.012197318,955.049330904,252.252513869,215.420206533,850.536671089,538.451502264,551.973387628,285.313112288,999
411.728169111,742.734119253,177.86063147,336.957540653,876.873881447,753.552498004,353.776797606,427.72051619,521.831801057,441.05462159,654.008938336,158.170371071,775.464190722,187.758943283,485.71348991,75.5854404436,757.804425563,790.553173984,102.551374596,698.595679309,137.270780128,622.878860797,14.5334725351,443.260870639,316.967447201,814.457112966,144.449301055,192.803914647,961.089587443,808.449017319,847.852542523,246.380839022,654.676065962,289.733654591,961.428649933,906.68400223,53.4295418357,143.025586036,373.672102262,21.838377307,225.050512784,795.842867333,222.151192923,383.96546916,9.50872155678,28.8756169163,713.241088794,4.95308421884,132.90103458,95.0942761996,999
733.056332402,939.38328277,498.022546939,778.975636665,872.416461095,505.235073551,544.503242297,848.514024941,224.029348496,464.892325174,822.340020588,205.223748222,326.678544946,972.151356986,954.87951536,921.128394501,929.05284311,865.337195117,980.784566795,266.771201169,824.95731528,192.300779246,659.243172856,780.570090513,871.997052852,689.98403028,698.655519304,407.379929667,447.426057207,309.403999424,26.2614401058,742.913552455,17.7057495933,776.320167714,154.646667909,460.71224535,202.418478121,608.514732916,420.793585702,69.645511023,698.533765703,972.528298285,374.31795026,252.458786925,697.625719565,255.858278398,873.760250212,169.677053765,976.492423094,255.041163812,999
513.276587589,278.211249182,670.729199685,435.703790165,846.80051298,410.303418097,851.159074482,807.582968456,502.724115837,85.9858664892,414.625995722,575.67658104,689.372785289,291.017898406,473.507117963,878.103977736,780.025156383,242.304121333,382.402585613,601.916521271,635.955726137,984.085765979,775.812670949,480.014379896,76.9546237273,10.7367796435,507.21345699,415.488826095,441.005574356,495.784983344,177.794152808,254.12369669,488.279221806,121.81755209,22.2206187128,31.4537816686,999.326100797,952.219514907,279.140895202,57.6920195075,293.329784693,263.232639559,815.750649875,72.0010538397,549.507283715,763.611546091,698.587454148,96.999350456,253.220544359,169.192409832,999
606.825015956,555.055539244,308.089231464,670.979254762,469.689243597,669.839242346,356.371680067,437.891515852,476.220369016,169.760365948,632.107403485,929.105769156,653.456321036,834.342935253,234.991194827,455.963516308,538.214688258,480.243816868,57.6753035034,129.706052941,78.0012652656,570.540429474,725.172704454,58.8364504986,788.175985306,749.07602903,812.261254736,418.69776143,365.357388275,251.06456588,293.265028182,805.895599571,411.149229368,321.821996059,648.315110633,111.482369967,655.623735454,487.404322526,301.170099346,999.359461403,86.5982836728,764.096928116,95.9012650806,960.142730273,688.592899993,668.113942411,333.225420338,825.775566115,74.4587542315,192.530340198,999
481.994463811,576.463467548,153.018023755,755.383527542,57.3269768541,249.04198811,117.658251733,491.045124213,314.094281741,764.680351731,463.675211636,156.37804949,342.94943915,533.861010267,446.260004877,353.857714947,875.814775435,767.864884383,376.377649753,735.750404129,608.719379049,528.531369881,418.386378111,346.605821413,132.105451098,681.850495349,101.097527799,285.735170174,622.198024942,85.9848341711,583.078522652,427.009677243,291.75988592,540.606344793,823.352242174,20.2291536979,224.529738013,251.973885121,200.248035741,616.473467869,624.868120823,826.96519183,794.010928083,909.264983362,702.612486064,99.316403048,502.877415815,764.032701888,382.869169901,412.611630805,999
397.67765565,920.284099311,781.446505615,337.103748664,236.625181109,594.054176916,918.860025355,181.236642369,859.807584093,482.615139689,459.317406314,73.7785875316,261.992029555,479.094642595,355.81692952,838.765050969,502.712267467,741.564328515,158.470094582,362.988461789,254.204332205,629.324326771,400.385851599,664.561843351,710.610324054,418.523861402,913.929584269,411.12149029,785.971047459,639.921658473,149.897858717,207.523917334,13.8797597596,343.50448309,573.125063807,575.430537331,328.2706687,587.845495277,990.265879351,180.96313352,952.668284271,976.498931287,228.973369577,531.651940515,954.323838139,119.391047128,932.419047923,60.187321132,630.01779856,484.081822366,999
359.078376535,240.025190096,781.908574734,219.93560302,984.930972142,136.685132999,114.659042316,187.652973806,393.702105659,588.619613093,439.17393527,607.280632609,410.497985257,32.8212295392,103.633317506,449.729627172,685.164260406,842.874596077,89.108289036,939.996257385,963.923836522,930.947962399,504.896732745,314.694752757,101.326073694,280.259258367,797.818956517,282.174283503,459.26690441,20.8397768512,850.063862319,470.406683648,715.815006267,638.958191485,281.778803944,515.996439103,263.806408241,919.356630267,697.446659445,347.077074058,317.646349282,259.489169158,319.196611165,643.523568628,566.483441954,66.2427426145,435.545167408,419.823182187,712.898100632,48.1593021642,999
360.667080366,169.112374823,518.4736708,349.966730432,147.145979926,31.3005560542,41.0952051038,641.265877578,124.257012519,3.86588560273,593.547402916,467.509492393,444.185046559,300.822755842,578.959699229,398.947961829,210.183556344,583.523737281,765.873556177,772.006292777,433.530707418,936.373945341,754.182619974,107.595223212,20.2412578316,141.198741924,352.923880489,612.148852176,223.843545567,15.9208742645,341.874270281,519.720090492,517.133688444,326.365942086,621.133218322,417.254107825,633.669038236,54.4305087196,66.3489762595,110.199531896,608.866238493,611.510166188,501.972662819,31.9055795286,10.9193642394,922.999347302,80.9004745801,677.792802105,193.356054963,177.838831705,999
16.0914186401,54.0739812399,323.900758536,436.500821668,48.2242660226,670.841121146,148.415717743,221.465554938,253.183755503,180.622783283,934.042346621,676.15716923,794.143319593,366.056012791,802.266462163,871.471575284,5.23735873816,814.105536642,710.483035943,363.441632937,757.293187507,279.302020494,669.737608851,161.250634766,400.819265682,434.760776066,396.672479023,851.717666353,707.42268447,437.280386904,489.308299397,744.54383644,138.05559536,491.611037745,389.142454473,552.021140562,454.966824858,389.019988681,846.147595317,297.570815326,163.961461441,816.572113778,338.605000972,859.391776625,524.547761458,86.0813452538,916.309448605,798.663142006,897.777208872,815.4786545,999
233.533240624,896.160358908,15.0603224865,10.3806861394,117.238862133,126.806657606,345.967162999,939.932889098,876.381681232,638.597558137,118.998181146,178.539470777,699.745010569,670.498503842,706.537381763,193.881867773,912.601688053,243.330926928,23.6770085614,901.666293356,566.59822868,888.325599002,310.328324115,678.830331154,822.608609081,639.936172346,167.010979612,429.477110473,852.906570634,12.6703011921,996.939036978,431.595005103,536.857041641,706.109007451,70.4985876527,857.660061001,53.4284969843,337.950017167,272.938826072,58.506525098,584.179956945,591.823857755,222.074234481,927.391225777,731.977728228,784.796505529,850.022841561,919.96542163,933.548460938,8.88550848126,999
731.4817825,595.907454948,98.0768886842,681.581520857,410.767670491,869.258482559,939.408094373,552.280274025,730.8264535,507.042573312,986.015614498,954.694942419,699.643419146,799.541454481,50.7481747674,369.732499834,742.961000229,740.633337373,21.4699655839,168.981445448,286.938235713,502.894510812,194.060075708,745.873104762,490.362706527,469.70099996,10.8389568743,109.742134298,603.251838352,595.356918018,990.341132458,417.425981578,867.157432792,404.315385112,838.454683617,847.707560545,92.2139320104,511.846649704,216.300121458,685.818881718,46.9467037341,151.047008717,406.822250956,478.387941843,579.084280221,824.871804671,169.920652507,643.624773319,949.094375573,866.913976233,999
405.045662174,977.207190873,202.890009774,390.939556302,850.538637284,81.2400676725,536.129125506,836.729751782,940.596136597,861.826890567,509.757115664,78.5692137133,113.590418861,890.205799983,664.918667294,852.758045645,319.578795465,603.066415161,555.091692026,81.8155020089,210.187226688,29.5783309274,464.272420087,525.581041119,510.654194243,975.825519529,112.267968248,73.2084409203,371.67283226,371.755438845,461.628511989,905.087349322,77.7709898268,791.415603793,335.4784599,700.015727992,349.320151911,994.164257289,931.481629402,40.4857117421,616.865751746,702.705968226,474.403350901,177.734504784,69.3233962751,733.217337557,188.207586207,358.250980676,981.68636228,23.4911983687,999
488.354707164,984.717942876,813.241877936,66.9430152492,795.941518715,986.908330296,833.895200847,753.485973038,657.552243243,911.843759103,584.051577614,642.696278523,918.165170643,407.562131639,302.608401127,250.353681018,539.186562599,971.130119157,567.961064699,16.3565629644,279.660092096,59.0758689368,788.527353926,240.174878331,865.92621304,917.205837826,852.147686221,419.418454671,463.48282032,776.808971785,197.818692089,107.761919735,234.52500692,385.540580878,808.570538103,620.381927638,515.618173296,193.817052332,140.899176321,658.226161422,682.185493193,901.341820378,804.016229647,196.847880972,79.9671039092,483.421995676,881.281546895,791.203628968,498.335172456,263.024270823,999
146.533858245,784.725773384,536.325283031,72.0575507457,69.6376632178,779.145942407,869.471498532,54.1586696294,428.415376619,120.959098151,864.00859847,201.297458439,548.23522721,91.0821317069,204.731982071,287.80535368,675.877732342,946.175265009,203.781894598,467.971622731,760.904151708,953.258022742,239.84561107,437.139875459,965.602701165,83.6661164584,340.747236456,721.277115668,553.689205115,88.0594007542,267.12195595,356.275909308,418.291084472,261.105145772,580.847762378,945.790006242,401.344628421,322.624923593,89.134062337,845.192430559,729.38719985,491.40774103,743.643759126,9.28423036276,344.827676212,8.55537168922,543.751387416,862.671066284,647.130074316,79.1409918552,999
244.016613776,404.264020921,174.946487209,444.125289027,698.179188484,641.14995222,58.087529963,568.888809487,485.457596732,362.115779878,647.319452004,740.40334129,59.6605525158,207.400314964,590.329474702,201.978949025,37.5970481524,968.785948625,763.801476127,822.687557195,400.496961281,62.9321214737,894.39653572,697.97809425,320.630825303,160.890959728,405.534000586,508.661846276,45.0444227382,28.0349627972,12.2203706746,427.361362892,769.299709788,731.165580414,852.774826253,854.679862238,716.340564054,503.360387414,494.15196561,291.762161788,699.078490603,722.155887388,976.663732506,211.582642409,290.019500909,652.952037373,174.253964043,878.209055269,347.23066784,837.063146084,999
138.080748606,681.456129681,53.1705266438,262.629824961,764.013492661,703.75561347,811.385112999,746.644692365,78.7525839495,916.734925487,315.796862201,277.634272123,674.631699461,616.909523929,858.291085234,421.07839527,339.764127808,453.05850687,472.530815897,273.437406826,728.045985457,672.267462156,825.407499892,865.696582741,992.63081529,17.2859656284,862.261497125,363.626405643,666.841689698,44.7615351473,87.9831541492,889.495956778,718.088405036,502.07598688,23.3313957654,298.766309699,623.208977756,799.923979802,814.283753959,785.329506611,517.756136763,548.437730133,191.957993755,760.147787183,957.101373034,586.576041966,981.622231031,50.6869686988,593.829851421,927.659337674,999
