@relation D15
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute class {999}
@data
904.214874909,33.1355100375,683.046864034,593.087650993,151.637288841,446.694267303,351.09416791,140.556298701,493.168475219,418.550119616,753.726371711,264.331507326,844.927849859,247.999013739,550.758406134,999
776.982921793,37.6962599004,516.886526672,593.896719805,147.579692003,452.084639871,344.749696847,821.195221136,215.630143869,428.430498387,749.785991901,284.969247867,123.527910512,253.791887883,547.345352563,999
865.290291471,36.0069488997,548.660474054,598.877179376,145.767054,451.891924321,338.842465043,375.180269013,656.996728834,429.529294998,751.742128484,218.924487644,647.379942447,246.895234248,540.724288171,999
843.922735855,53.0478117899,546.149696235,575.239651843,142.090461044,429.483873162,357.890284894,864.121702315,297.884291718,443.74396071,748.454746746,356.806366647,915.914268713,243.344776471,549.162043276,999
90.2878553404,53.980208469,280.428362587,573.0738761,147.090204792,436.720520562,364.88461764,588.626661723,72.6616348403,437.998136839,750.720338135,968.970465162,858.994698118,249.872252605,552.516236642,999
865.994011268,47.5368374293,570.89890202,556.751077969,151.975822956,429.115059206,359.537712883,668.669346568,269.844922651,434.027249543,750.372737693,540.156994543,173.227003416,251.718222252,549.104090701,999
905.008376615,58.1107326999,912.750871868,560.373064317,144.866484877,443.473073405,355.898564277,321.220447295,437.063482858,439.330875803,741.085889536,186.949895147,230.069678384,265.170369267,547.090487065,999
738.767469954,58.0681332852,216.151930939,565.204777043,144.914641509,449.817276807,351.526994209,33.4219938165,327.511386406,436.227500149,745.249855828,313.194849859,597.829766272,256.108282478,545.22090508,999
268.707032011,64.3105886458,14.1109624477,570.119039761,160.587008958,446.442620031,343.770842021,22.3284461513,745.715392302,435.800843574,743.499621219,466.646731706,24.5233834054,256.8765995,550.423814429,999
675.898091096,46.377984231,194.360901057,542.637250335,147.033662691,433.138252016,354.18761985,201.415258776,889.88097156,446.225208268,750.600258612,678.389696131,264.11730551,251.599853991,553.321278445,999
821.386339814,64.0861867284,815.772652554,560.155705932,145.958094827,459.467385672,350.249279003,520.093100623,716.000291156,434.212684486,748.672714637,204.611997269,463.518501793,266.179259426,557.153994394,999
662.26380385,67.0616365244,117.210588889,546.963734187,138.410507025,444.861695493,346.939027896,250.988714818,668.543965253,435.189003059,735.218596004,65.9271872388,211.094728591,260.396343436,562.048634028,999
931.872134483,67.5952688506,241.708932024,547.223974479,144.377660837,447.085209466,348.069474923,180.220702136,873.537951152,433.486892257,743.9545018,824.523727624,951.073644886,260.74162755,559.693392374,999
809.8411568,43.6590568484,133.189607738,569.026775873,145.378474718,442.765077391,353.094709809,796.888567911,995.251213946,439.827272773,743.638171526,209.722703782,679.99350296,258.082647704,563.463740794,999
314.728556482,68.4287414995,835.123712293,541.528166363,132.454435309,438.312779197,351.742002052,62.5206807508,668.406662178,435.77393601,741.010009333,17.2661088817,529.737571972,249.931485787,543.088736824,999
316.535297508,74.6034933504,522.351529884,544.857538551,131.546263173,439.779806302,351.364990986,555.070683455,429.853937911,437.402149005,745.069089278,154.014814266,551.420919583,245.958608586,546.699715847,999
970.244653055,58.0927859096,31.7498944539,557.021976042,147.777992814,443.444167052,352.255292855,399.115126145,987.171405134,454.449326426,749.774871614,557.48617614,351.313490471,245.978969027,560.193094395,999
713.340643428,57.0636055357,860.109562215,584.868494947,167.836243514,454.177929985,341.546202259,346.695477414,544.748384247,431.170105741,746.99673646,301.222585482,49.3900072242,248.32335266,558.874289717,999
93.5216926294,57.1103465422,190.259415186,558.55582933,156.901790011,433.163531128,363.4363848,662.003199475,97.8204041527,441.596059618,749.136428028,980.991385685,0.178007916973,245.687557269,545.480420731,999
669.06774718,62.8517776521,584.927560324,577.526799011,159.512472803,441.799761834,353.25197664,208.705624229,206.829976037,427.895308281,758.598665017,73.1722246073,339.118435557,255.753088669,549.144267448,999
986.995366428,59.9692829545,979.686539755,567.68554459,154.039101813,432.588805795,352.261242197,937.211900131,246.555323666,450.421582003,756.739879941,531.557481103,216.081319806,255.72109151,552.253097061,999
18.4786901739,55.1537169579,79.4206790579,540.906122485,131.958076889,414.383042671,330.456005935,820.689948027,485.44569469,467.571116177,761.74671864,154.400317722,659.789533993,279.606226839,537.798612233,999
905.378090939,52.6067684355,830.049377505,542.599887912,147.887193032,417.504826473,324.706083715,101.540736499,285.799726325,464.648145826,762.47390122,594.112753943,244.655973536,275.555056218,536.566998994,999
580.934802487,56.8917221014,613.68942558,546.947923068,142.935335332,409.857969967,321.854319495,862.337660942,211.055348157,469.58653972,762.686561601,203.488849649,731.778372261,278.321430697,542.018211399,999
351.892109399,53.2243927106,255.572038457,544.842251481,135.504509438,405.314860379,320.174612287,382.411402927,182.632012845,456.216059018,758.021505504,864.19308117,112.852748599,269.667666264,539.146388266,999
44.1435021715,49.0759638812,739.676802181,532.276137908,142.325813666,409.047630679,325.79069042,405.947658676,571.042445647,470.71270384,763.094894092,106.454593065,949.863279885,272.678997501,534.778100284,999
62.5283082342,57.0549745057,802.909670058,546.444154886,142.559153231,407.493174584,314.656585832,614.504152321,850.947261292,454.65640905,766.968433063,109.270520487,595.449188979,273.568375822,538.715080432,999
169.714609067,58.3493929096,673.929425002,550.876490122,140.82271818,406.716515947,340.72399116,841.061842302,707.530656668,460.06601487,758.328657191,422.862068485,380.366318165,275.779319655,539.146418684,999
65.3975523806,61.760337073,687.625627054,531.942113755,143.11606379,404.059921543,329.68280324,712.509198726,134.870632846,461.429776472,760.123910576,379.0230806,829.426836295,275.541504495,533.273528812,999
968.414798723,57.1079707557,906.000556622,547.215788168,132.401852366,409.840769539,337.472961797,206.513825442,481.92599288,463.1531095,748.647547905,337.381322396,804.378335721,277.1537589,539.746209151,999
662.884689473,44.0667989073,899.371596285,543.875034539,136.596557966,405.365383831,328.399063298,533.05230402,471.386576023,467.050660629,754.430640409,806.402883328,473.100594765,283.381549929,549.942853957,999
788.840936127,33.0950437681,170.161419656,598.597201935,146.790878274,440.443745006,344.137645427,20.4159914117,574.084861333,434.885180601,756.7082555,157.971630976,469.56400069,232.779095095,550.403728223,999
676.2691523,36.5164851646,943.575462161,586.722395042,145.321656405,444.721030087,345.001844786,789.707133717,789.14508207,436.93844312,747.644057251,225.291858609,871.961748419,239.541285882,564.1022328,999
918.380102519,26.2570871715,107.28676978,582.960876812,143.839680401,437.572469171,353.721460753,678.050383993,476.863381254,419.841950936,752.734070586,52.7863750341,918.727216672,245.942745816,546.578352664,999
73.0349204554,39.3036234003,707.201045399,590.019735111,149.696637214,437.091674142,355.758414323,155.352811992,481.054653477,427.208347359,753.340526865,139.026950396,16.6272169544,247.275209649,563.344213686,999
345.920955426,36.1350977132,632.483492052,593.753899117,157.254364519,442.651184216,351.492768198,475.868510972,855.533519834,424.051252887,747.016022427,183.985376995,644.755297335,239.868690356,534.303973155,999
611.418453994,38.8591502109,35.1875472643,534.322729139,152.70731815,418.31501957,345.753335382,172.846375207,702.522625674,443.695720398,750.159325052,424.064310348,121.377456458,274.577098849,558.584456978,999
381.991885281,40.2482391414,515.649997933,554.79754086,160.320951821,412.986403896,349.566832243,528.131379728,862.912868254,437.571226629,754.736004113,756.413880337,876.535100842,266.362010378,541.776517523,999
939.358291881,39.5726131764,200.695056246,566.515114801,156.29371075,438.707906614,338.376867166,415.652604581,205.651579111,438.089066431,769.364554132,911.955061878,318.22832871,248.958896732,536.680573046,999
899.600099812,48.5331431986,641.414192697,571.257795486,155.453343961,440.374307983,352.072376933,851.167089909,61.5834519811,450.278783893,761.761539122,326.131836397,275.104289981,246.912517241,543.56405677,999
750.45893006,68.6400338181,239.395086101,591.53036941,159.88027595,447.837937346,349.19732248,780.939284875,950.591523291,440.915742738,756.584840187,160.755014462,866.33648041,241.731032205,551.703608861,999
501.76154345,28.3647079256,643.081178357,536.594086976,133.790993424,419.119498836,347.999051072,989.21471101,362.013092072,452.368406516,764.693968577,656.376541135,371.470580615,275.738680069,538.091374463,999
837.937067885,41.7028135686,26.1684091471,525.372510697,138.331332591,428.647589503,347.322403202,177.918405865,550.363204996,435.655667832,762.178728036,400.434754417,97.440268256,274.833422187,548.368395896,999
213.68625672,25.6436800619,519.931832055,536.45159769,145.995841192,415.630647895,354.777591284,565.5706443,336.417497474,446.204869713,756.848123352,649.10659532,412.939366977,272.423065186,540.486229138,999
398.569272991,34.9631805986,933.751126065,535.777697193,141.448012059,422.295844351,324.503375543,540.492426443,281.373084546,457.02188284,744.958029179,792.588689456,589.689120903,269.85292199,536.939731712,999
797.681464007,40.6303835021,992.867813304,585.634251463,139.681056296,438.290460602,356.074769593,937.997595107,896.260694452,442.315284614,754.861700059,39.662138112,575.555893387,237.931260075,542.117809572,999
357.149935447,54.5350844421,821.029913516,569.875394819,135.085980757,427.994788508,352.795232707,687.83876397,659.323610034,443.130406498,756.256954269,131.350102772,362.541958647,248.804309926,555.801822187,999
912.728758592,61.5998426966,287.441967652,577.279123473,139.654433635,431.865004498,360.371677222,117.903979647,838.039245741,443.490620763,744.513825856,1.46150104768,656.487932845,236.237213881,555.882781698,999
983.921847942,50.086061815,321.545918285,553.538482776,142.598967836,443.353976506,363.247076503,73.3573114587,868.14563968,443.355831688,750.550729113,467.073082773,478.454310995,258.045635951,555.67885437,999
519.093464239,67.2623757277,280.882625163,561.104980881,146.741235967,443.640018977,347.148717839,194.770571291,88.0722402541,445.185850362,732.823207127,736.01837301,274.846770933,268.996452987,546.233420197,999
410.707974191,52.8514389855,110.235751993,562.811217382,150.323840675,458.861672655,351.342170576,735.191595201,950.265187033,438.646506042,741.297214587,504.347757554,50.4377885728,279.188133491,557.095208261,999
498.443574061,63.6343590852,30.8672427794,560.509290354,138.791587846,463.682140297,346.57644403,290.811527757,577.827671216,441.489802065,757.185713483,172.646830494,268.694247178,264.080764751,553.142504525,999
781.771331997,68.6067440575,265.218062373,552.635318445,145.191876441,467.50525283,354.100213277,125.417427271,233.752525419,439.695497829,745.93539777,145.445903023,586.899768825,259.136997169,550.414738447,999
421.219835068,69.2893242688,619.105573826,554.374114581,136.758894644,436.841276276,354.283768731,796.007285555,939.39909982,443.313464121,726.403800773,971.966143466,446.499064059,267.401010526,555.832523918,999
863.263200796,64.940431037,796.417669808,541.563325166,129.916569124,453.102249445,346.366055571,562.039450321,806.147191981,433.336017263,734.521383633,563.473459416,90.3226978059,263.1516282,560.878975703,999
89.1195951605,61.6982160724,969.670036514,547.59219121,147.561782263,433.079784243,343.200553237,546.627388835,128.053153565,444.059598384,743.418367993,151.109867044,748.051715573,255.708482056,554.734068936,999
117.247169396,72.21605749,393.124076709,534.92573008,129.042982338,432.138045038,338.979913192,817.402418332,915.645569588,429.877002625,749.927511448,171.97402603,332.910722119,241.766961788,546.300494168,999
673.42681646,74.4863078046,538.253165166,536.972358507,131.723194747,443.688474583,344.724238507,761.467886508,401.609726692,432.44079785,735.318971771,571.591709728,851.413596469,246.564189916,540.032963008,999
998.118428511,62.4514062715,343.055846648,558.431452729,158.558763123,455.353480808,362.354257428,841.811061711,363.723459857,455.545162492,750.557492375,83.0893339639,917.66347796,253.765792515,562.666433894,999
485.010614749,50.3415234769,636.462557165,560.204132543,147.666824621,436.81339496,358.150720468,407.306243344,852.367198377,459.864676372,750.638812057,698.322818912,797.355132838,240.096751265,556.561960093,999
332.143343445,50.3516760748,45.872317269,578.689583004,176.489054357,452.316652068,335.229218639,638.641885359,789.387197418,425.239933005,737.434064374,327.037830162,841.45534447,239.623905115,556.193545035,999
424.414350405,69.0255299519,150.511388288,579.311585996,165.493826458,459.603788152,339.1459775,181.847585529,990.997699141,419.493767469,749.959188469,707.9637582,892.112132649,253.097886879,563.525661342,999
856.661658869,47.1329984038,156.722226436,588.119963681,169.397335977,453.481025887,340.055367459,979.403765101,205.498049048,428.256835921,737.231640953,93.2763080797,90.0548043344,243.981367644,554.816056398,999
687.567149062,47.8304751257,6.23197193084,599.263852563,168.283299867,448.751158011,337.6078187,240.383820059,950.964168963,424.273616241,749.897323011,291.737631706,527.90046087,245.87666009,564.663185532,999
181.20675502,53.5041774677,727.299374859,552.676316069,125.761534903,412.081054393,332.746696724,244.50143256,286.28853102,454.232234521,757.728513238,862.609994453,827.032651939,272.056027441,537.962666449,999
944.979918245,55.9395064073,923.834286078,552.485512285,140.581015535,399.406395531,314.545950171,493.139008263,925.503062719,460.054225194,765.325291586,545.74152271,111.550705923,269.910706749,548.245764789,999
18.3037686221,40.4250221905,751.7918211,530.647126122,141.869745066,415.621700057,318.11347258,49.673632396,94.050410842,469.393421252,753.536622468,821.817019664,937.418296893,277.529643788,545.933970737,999
584.086967264,48.8148703688,383.755699301,537.375470383,137.992160552,406.72828639,318.510266923,551.879202727,444.743139242,457.769953956,768.010858891,899.724060305,162.339747507,273.520465211,544.272682174,999
775.230402213,59.8982061211,403.535283342,548.060101844,155.469380887,401.620675476,307.839203992,509.08382329,409.113349351,445.895184332,769.525302762,348.561100478,904.591562022,275.716679334,527.226935046,999
784.70560592,53.1200424665,806.073778803,553.519680485,152.143887534,410.097792331,325.38353,522.622903985,735.134003799,446.741029433,778.10186431,988.326864742,994.992438141,269.545781979,535.586363906,999
44.3934747057,65.4331925144,762.518384803,543.588005619,146.648224967,407.981072236,336.228534239,672.9153757,649.96425805,466.450895922,751.469322748,594.556542645,134.59154249,270.888875943,533.021631178,999
637.139691345,64.9895549988,632.465838093,560.38952053,130.469830945,401.706817013,351.096171385,962.796785488,544.180791326,456.591024901,760.432072061,984.44338801,152.372280101,278.360256515,546.131427379,999
809.964356716,59.982315203,600.161073126,539.628713953,132.534700985,398.173659179,342.028269318,689.643254343,705.566628084,466.767180198,759.873215923,247.105688226,905.434719834,278.74796368,529.344845501,999
616.402685567,64.7754685667,864.467276718,554.851224879,124.643534411,417.689376419,340.306509519,809.332312514,59.9152374661,472.268952283,741.892918994,461.636081502,440.487148055,272.863339439,542.538603139,999
914.976712661,50.860368259,465.368233375,540.123177002,140.852872454,400.975459178,328.657045983,658.415529303,620.019841863,478.015544064,748.528679307,376.852323719,149.177045932,279.367145227,540.985768188,999
785.695854824,44.7563684438,407.947549615,536.71475135,141.398594108,412.370131314,335.492059032,800.743436329,633.692253486,468.109613915,760.546712147,533.058989759,463.393893789,288.358407819,550.133634529,999
346.100642647,45.2399340524,455.580658154,544.96456435,135.037828161,400.594460332,323.555154337,788.895555803,247.446933493,468.134570236,742.828631268,806.020740244,120.703602709,284.763686806,545.506300661,999
506.118545256,20.8353127496,255.615950646,595.658252264,147.318546567,446.760434446,344.073538109,326.838315324,127.213710281,443.696083737,765.579889927,468.42091452,946.197748404,232.594905567,544.753767737,999
210.864401877,28.5450656916,524.041009439,605.79962768,150.787980676,440.376081426,344.275635865,740.452969072,369.232119457,441.935745756,758.143391622,471.688454424,976.021598353,225.76594049,556.851576077,999
334.276805062,35.8336108001,737.423760514,598.526557037,141.831323426,438.573765999,333.403108249,942.634402414,549.275436472,436.12577804,762.165950614,208.782545934,848.339243341,241.442840737,548.899152434,999
105.605501728,43.0733875126,603.928704922,589.808918858,157.517095188,444.050302827,335.193496079,964.110730087,998.098217631,434.294760121,751.543698306,453.009806175,554.432058323,231.319647533,554.506588682,999
997.753260219,53.0189567148,476.409157883,559.005825423,170.981472052,431.379171872,343.799185532,581.82599972,270.365757358,442.370555401,754.523556981,234.866092293,953.107022428,269.083761927,560.199326697,999
867.805538628,29.6602623612,802.572001469,581.22141434,145.895714594,442.832904028,352.500686739,688.860474081,783.414775137,446.274620257,766.264099026,919.271156425,708.607965352,238.167038432,557.925038613,999
994.171729363,45.2265343633,557.4758814,549.68042577,140.073749797,401.054504156,336.384383979,557.613862915,914.481093136,453.310639937,757.4108604,802.397474193,842.906918258,267.786671839,554.467480329,999
89.3845115254,26.5622763326,780.372866808,594.64573471,164.503615576,433.871790122,341.171865581,631.996397278,149.374783725,430.833514042,748.478895054,298.427853156,655.505323111,234.592902419,543.028683326,999
586.762430321,14.6124229642,828.551192717,585.827656418,140.92390947,445.88769043,357.660301508,791.971348898,109.715988056,421.797733322,745.890809101,795.588146275,544.3718772,239.992991392,545.33480232,999
657.541314489,19.5446526727,459.463605791,580.194036732,143.075756006,438.796046858,346.141729158,625.697351843,401.333603541,417.893031759,760.473694484,561.862535373,775.143240172,246.441016749,549.470241407,999
409.275069344,36.141212451,575.829788483,582.779940094,143.706700015,447.459562805,362.86185233,427.554541186,502.190781404,413.119184949,747.736245107,238.442199187,172.630016115,243.067800453,552.427409954,999
225.735727221,24.8886314241,587.279341043,590.83804985,147.090303908,441.12403638,357.398718554,527.304121875,682.812974796,419.114361092,766.134725139,251.870591295,788.119079157,253.489214254,542.825325518,999
246.574322215,35.5054504543,52.5261368042,594.793006043,158.751576504,434.085995424,356.290429748,110.777944077,846.24885317,426.274126769,745.361791865,162.217644174,223.12571721,250.178883525,571.682043251,999
592.733450472,43.2937826833,420.278024872,590.578167311,149.839959562,431.308203672,355.737128329,627.517870044,375.062604717,424.852320416,740.464755521,899.070846098,395.794484313,229.552562093,541.438391164,999
104.353266167,44.4785205672,588.07310989,584.226124067,154.548932331,449.79093405,348.732361961,63.6596431287,910.259768783,423.575064973,741.316320246,976.809832449,609.742368431,232.566146761,540.920633182,999
172.756048573,42.2000214681,289.83287383,601.905136957,154.74382876,445.633099612,348.771904311,593.145179315,16.1611530957,431.678329894,748.651499955,205.78207263,564.21562529,245.163300685,532.539936583,999
617.005702492,46.4397152632,977.846535312,581.693576125,148.750437476,443.408574991,366.815636165,67.3609643214,134.413973774,431.642946648,766.531031298,150.203837761,105.670822467,238.038112824,561.608435585,999
765.769965091,47.0572581231,187.899978862,542.66878942,150.050880256,413.164124572,326.844057858,545.835358729,278.257853164,450.321167292,769.392942365,62.7289431057,635.943781297,268.86773845,556.156969729,999
288.170342299,30.2708288398,595.626070494,601.516606992,135.292518134,445.272088743,343.058772162,496.322135509,623.273740872,426.382837547,759.592842633,581.950508281,111.34154219,249.933657378,544.459211745,999
871.922866744,55.2232889137,491.686091735,549.730981091,151.164263311,439.08826086,358.161586726,647.900346798,622.57325828,442.30438106,754.380115344,440.59956489,942.346073671,260.447604079,559.495602906,999
528.175995971,47.8875695887,398.320316428,598.292819082,150.553907668,447.58675031,350.352026213,762.674782947,280.602085755,443.57874388,743.943646777,789.885107375,655.529782375,254.17528154,549.934582057,999
538.532053019,31.9920258415,344.495700778,547.208784958,170.927032168,445.950775104,351.712609958,403.249655417,789.145368311,441.946824047,744.642181712,500.399268769,134.204812877,247.027381172,544.437324879,999
700.130528135,259.168285254,611.449686222,134.261420032,64.935740927,144.023472551,847.841770223,72.8505009351,443.385221511,63.3270202934,976.152502431,961.424245111,554.202517128,832.717860867,96.9127062969,999
451.500763608,146.383156304,940.753097027,432.572002052,574.8440601,337.537717968,670.647120368,699.592809435,811.646865977,259.338049531,651.924159994,200.077395708,714.069957806,726.77192239,861.668205511,999
90.3558017401,130.69993687,355.919444419,935.874473812,70.0956667489,121.434004141,669.22173502,148.476852122,427.877143624,852.49485115,247.721316773,568.945990981,977.809844284,117.724447704,916.51005252,999
718.923416875,926.650457381,645.000646811,282.629562616,514.176680332,122.013794238,15.5661438629,683.926051163,400.231550301,449.651283093,849.254065172,752.869630687,368.357255361,371.405292088,890.040242444,999
351.105937525,973.150844414,725.329425772,764.047669133,588.515686268,563.787713613,945.598042021,476.073329266,4.8156867495,688.074912694,802.211290483,160.903417008,762.242368761,31.7647444023,609.134413643,999
212.128242001,874.617160465,315.156050975,604.393143969,673.863154342,81.1004475308,284.831348981,866.779732306,699.727294469,962.19874684,310.447676212,701.206870889,958.627400432,291.097788616,124.81999121,999
898.37975266,98.3391091344,415.151743514,930.105833233,654.339289872,765.573318244,670.366586645,433.720317371,221.562158928,225.160782841,445.97390155,374.681137798,555.686366492,321.183475438,536.698386303,999
754.403038844,320.56374386,379.326026754,847.08119467,295.532215131,619.223529955,662.416531042,345.227974378,618.23077042,729.464206735,160.070983188,402.609179794,245.391964973,940.173303943,818.550822188,999
302.047450633,826.587544638,308.107961579,798.388740285,747.785050383,905.118017798,784.751614843,985.032678379,669.531759718,143.357951372,698.995231268,771.703986432,476.651949756,168.65824387,23.7739654908,999
83.8601470993,189.156850806,105.387168572,203.423542986,721.098743445,548.926340434,418.263342857,573.402636464,355.033667671,297.591829104,907.953287877,565.161101893,940.620806662,296.77018294,571.9766679,999
956.316363832,873.604980682,61.8461690971,572.28304453,399.932987097,958.205823517,582.258623231,735.433632216,346.583573452,136.855251077,9.25351011481,852.142407483,259.001669144,977.744452486,906.324979465,999
540.001127806,711.520389726,116.134042418,278.072962522,586.532774026,565.123053895,201.825779839,519.963958245,499.288700851,913.815042832,417.890038463,764.489497285,455.524798535,909.159201801,304.688249825,999
838.474317332,966.062472157,887.19924412,448.424963276,191.794354656,346.260368706,445.629069047,574.909397479,709.522448881,521.593182162,248.948474062,726.901886622,277.527052188,786.154393776,375.47842699,999
497.365527931,335.808018226,879.469535123,962.492057941,741.139179579,424.359905456,150.32764082,754.350358533,793.992743148,903.112782086,635.908184741,913.414236034,990.721389068,610.506544854,600.301590726,999
114.637450612,192.880437649,214.514101211,448.591438993,512.127826199,111.9581547,405.435617511,960.986855384,639.596954757,445.228611974,881.544144671,476.064167989,686.501275838,229.222712282,286.670941624,999
992.99641829,877.810265901,359.700132885,873.076233748,159.721014965,877.72064897,927.200787023,683.459294803,767.314502487,236.267670994,873.69931143,472.719374797,680.415118564,902.66785951,488.58163685,999
423.087006872,99.3530507381,740.360231708,431.108039629,945.502481193,671.719722196,796.096033365,291.722071216,505.627067707,249.4263611,799.059223792,186.010596119,464.62929646,21.8739307694,995.88367552,999
512.814900345,382.897287256,346.675527508,963.565064409,801.938577589,99.0853473458,846.443595714,484.64860669,527.093079879,167.41131519,243.473891638,917.706723722,866.166984405,912.878378538,963.729057968,999
751.003070042,653.600685493,447.103660811,757.344626675,188.372784645,188.592984274,476.69302406,454.950498883,683.73108431,138.062079304,631.609634052,507.421800813,314.255497202,504.72821102,342.741651353,999
141.242472259,762.169585372,518.380484594,5.88204111265,802.486167761,461.189177678,352.336397978,283.591887203,59.4887176444,156.07433577,767.297069911,916.925235168,287.606905446,722.363948831,141.246972099,999
345.752783878,269.028686544,598.251838738,856.74215393,769.428303556,306.420468206,591.696372496,685.876326337,18.8002463882,571.266695404,143.238884448,638.409341587,756.078416564,186.078153663,348.637903825,999
719.987925391,70.823522766,974.21529349,175.310406231,185.084180508,498.335456102,901.892990763,342.702711019,163.222165165,850.973445353,984.00400539,279.097505452,987.258453707,23.4495231062,828.718034459,999
415.995946258,158.927923313,109.894292025,55.3845072682,836.096285552,649.561287813,753.502136455,536.086397874,952.023780747,152.826117768,638.819977703,783.263746771,460.349242156,981.538483365,432.252893622,999
834.145144642,289.066296994,532.037545872,278.11610981,667.29613278,636.580274474,627.311194281,165.572264299,527.413662861,486.394841832,594.005313553,96.0491172035,531.565999436,174.064446471,628.645325773,999
1.24227972566,583.398024941,681.614657636,864.843806821,788.563680768,931.391701583,339.513928117,565.962710789,723.906019966,673.0926179,527.414417582,36.6451035855,600.849623051,129.282583327,782.261297357,999
171.825516184,790.947341478,290.400183298,446.003564366,43.2741447962,321.479790593,472.079871379,615.021461736,561.425020667,585.082022869,907.501618413,689.519130378,44.1838385722,149.899736169,251.313114849,999
263.513402681,474.606059269,409.441525355,873.206595927,444.682767395,335.781691984,488.050965542,378.803022008,948.22309822,173.958268916,900.930791652,11.3165399352,469.989805336,459.878600277,956.908488904,999
459.542263519,911.588730301,893.505631028,787.641093556,126.031082651,3.71100109877,28.7517532664,188.714359653,93.8852491223,753.889614424,982.525289259,166.099433921,871.428995706,930.988834273,36.3523259511,999
195.688171635,491.078320611,491.119831112,139.027071256,724.135490907,692.055323908,448.308988386,675.189562899,365.995862229,726.161479852,198.128138485,377.424804295,585.147632588,791.645678127,713.628792535,999
928.422273625,387.758097883,222.272908415,350.3051529,624.930950532,699.548892911,337.018871245,220.443567527,456.689266565,651.879477719,290.387777535,227.099145982,91.2055399813,959.174712781,354.169323268,999
884.072241604,549.209552593,934.479675347,808.522046203,990.641750463,805.790666179,460.43300199,23.5904716558,78.4433363301,158.684136263,409.708000374,372.433170773,302.764781588,967.862006929,591.978288494,999
331.860367108,111.662903785,289.530024561,293.722537015,499.848431327,593.689295162,2.82844882972,872.69114408,286.520668528,878.645225078,258.97817448,670.614886793,720.252448032,345.668439158,470.311061913,999
715.743781183,151.280403638,679.087948172,600.566433897,301.062186825,632.264942892,4.86507840563,218.03286817,544.53362832,408.575686639,439.072542096,629.558697875,464.487318935,260.64025306,384.745473605,999
426.15021071,936.265488303,406.516558214,824.571633776,939.821729736,135.5086905,294.919420179,674.270523178,436.557577105,718.964258081,897.25244474,985.144201406,351.69047417,45.4607332513,41.7666226686,999
414.165290416,511.696706038,197.698702602,923.787171042,916.10016826,80.3537512929,429.766657405,173.020708352,54.5488385147,917.401167676,935.798194496,762.274971403,677.415244196,144.290868347,511.94431675,999
601.493527324,957.204641467,974.308208027,766.843187643,876.828768433,957.677774812,283.291045424,25.0266103186,66.5459043884,955.773928702,972.368354806,963.210986233,93.8718888482,721.348423165,905.58637814,999
321.177939388,261.472824298,837.152149461,92.9846421099,736.957882893,453.064344192,927.614093833,833.630017603,870.287363099,584.728900115,357.370594435,733.312420814,498.818951768,441.835344743,559.117363811,999
868.050417252,198.320336525,847.025422236,655.244053562,877.251097906,551.10686074,570.552749966,448.842748069,439.313289645,566.209860762,516.330170167,177.065839688,407.658913239,140.290712995,495.361101384,999
643.44068428,866.622204749,940.068429663,332.801560268,475.631362483,504.322268259,45.0364683671,145.719410625,291.271168047,993.589286535,53.5021466797,375.687767639,496.871694061,522.210543843,125.489991943,999
563.669789727,293.447468646,220.207110792,612.808001569,914.222671066,217.378079739,994.547973959,509.583885466,411.86835722,206.16181937,200.653193919,945.835717671,624.549609366,746.098976925,655.23343032,999
342.149737628,357.409574128,132.574056373,726.458123443,645.295524589,4.70407532442,253.490657551,625.139945508,272.616643296,788.475346553,592.544407199,564.56895099,7.29285720665,69.6869986996,341.402591946,999
156.824479581,107.077441513,570.839967023,608.491961696,269.838548298,315.871373127,658.659275077,716.97899975,582.179899181,300.503797994,801.262387732,495.659586903,241.472748139,274.345580024,936.28945282,999
283.857837913,357.560009444,214.891648996,764.796875504,95.0671538908,542.966052711,134.204189337,920.285257263,13.9483208033,350.908855224,319.117901326,553.053429843,437.433726395,255.057530201,322.365539952,999
117.14063342,213.068190339,765.425839717,756.289883014,50.4390362607,76.3504674516,381.237868337,617.566409455,598.129202413,43.7224495297,344.297646053,954.368625681,245.411322502,578.985100138,575.33897467,999
176.665280933,97.5756862445,418.304069564,751.028323667,205.847584875,73.7755036,912.599447672,210.737368066,961.641360569,965.436367486,625.998495577,269.898785786,392.267380229,251.056101427,715.161209338,999
560.702550001,368.070823773,56.2197734067,306.673109438,221.086863779,279.3485864,800.974555628,688.331192024,109.421696972,105.861175314,886.27922483,635.032528464,734.979455276,58.5232385866,237.064263774,999
601.107340095,263.231855183,633.025342772,641.507820839,828.321561508,780.207561627,60.6465844009,604.453728025,642.406656737,981.590822356,693.276321701,867.467894493,340.85663427,589.935922984,817.670200379,999
838.849711223,110.866471254,97.3182778033,758.224207895,923.985518132,358.667006079,880.938158306,898.057937854,149.751191471,680.146108189,345.637831516,424.956174389,536.241743251,457.52725312,509.988962137,999
191.725585499,384.925563612,728.010360612,371.551918488,69.7812807223,24.3916527148,537.662094465,462.10421329,570.285854831,583.178331173,467.47590539,235.08029099,308.920932876,43.7423663987,398.404685706,999
